YBR189W	2087.858935
YBR191W	1409.374993
YBR192W	0.852335073
YBR193C	12.27161063
YBR194W	4.05257458
YBR195C	5.702126375
YBR196C	4111.246296
YBR198C	45.82707652
YBR199W	35.24243394
YBR200W	32.96972405
YBR202W	58.26887913
YBR204C	2.889685994
YBR205W	28.56120108
YBR207W	56.81472996
YBR208C	42.8896833
YBR210W	5.652744645
YBR211C	13.05978836
YBR212W	33.02596863
YBR213W	2.645696131
YBR214W	86.04653697
YBR215W	5.982357249
YBR216C	22.79287779
YBR218C	422.4072855
YBR221C	339.1932258
YBR222C	97.8231003
YBR227C	31.99613142
YBR229C	6.099232711
YBR230C	97.19282906
YBR231C	3.299681319
YBR233W	1.986377627
YBR233W-A	12.42732742
YBR234C	136.9514083
YBR236C	19.7193306
YBR239C	1.459428526
YBR241C	20.17040405
YBR242W	19.26955783
YBR244W	257.6355125
YBR245C	78.10576205
YBR246W	5.645012971
YBR247C	72.81758611
YBR248C	294.1299428
YBR249C	1159.570538
YBR251W	26.03483614
YBR252W	80.77407368
YBR253W	33.67112943
YBR255C-A	1.554643872
YBR256C	60.65476525
YBR258C	17.67484857
YBR260C	24.79576583
YBR261C	25.19031204
YBR262C	40.41595531
YBR263W	285.4449463
YBR264C	7.389912159
YBR265W	76.42603023
YBR267W	81.66012271
YBR268W	34.80186477
YBR269C	26.67056585
YBR272C	8.118331808
YBR273C	7.449347828
YBR274W	6.675855773
YBR275C	1.429208527
YBR276C	4.684061574
YBR278W	6.475720891
YBR279W	70.14890556
YBR281C	18.26017168
YBR282W	25.74604717
YBR283C	312.2389756
YBR286W	309.7560249
YBR287W	32.48458347
YBR288C	15.69711542
YBR289W	9.418946007
YBR291C	25.82852074
YCL001W	35.67377656
YCL005W-A	2.901097105
YCL009C	482.0581056
YCL010C	32.58251642
YCL011C	47.83038817
YCL012C	2.103913953
YCL014W	2.298215174
YCL016C	2.594750557
YCL017C	122.6658366
YCL018W	105.2859814
YCL019W	0.618685622
YCL020W	0.703479285
YCL024W	1.395791633
YCL025C	386.1551226
YCL026C-B	13.81882792
YCL027W	4.129097955
YCL028W	127.1227284
YCL029C	1.300059855
YCL030C	1466.977896
YCL031C	83.83052593
YCL032W	2.669808119
YCL033C	11.3545538
YCL034W	12.52553291
YCL035C	309.4500417
YCL037C	604.215249
YCL039W	15.25504178
YCL040W	368.5228533
YCL043C	452.3885415
YCL044C	4.510751526
YCL045C	101.0430721
YCL049C	1.41981401
YCL050C	744.7562261
YCL054W	15.0511378
YCL055W	25.32829734
YCL057C-A	21.65723112
YCL057W	106.3763806
YCL059C	88.99758004
YCL061C	1.525513302
YCL064C	186.6702265
YCR002C	148.820837
YCR003W	52.52214596
YCR004C	261.4874183
YCR005C	45.05371442
YCR009C	291.3431675
YCR010C	3.688272061
YCR011C	45.1714857
YCR012W	16227.30227
YCR014C	2.636904192
YCR015C	5.982012681
YCR016W	36.96377599
YCR017C	21.61240534
YCR020W-B	88.43779692
YCR021C	31.82195917
YCR023C	0.911909759
YCR024C	1.078640843
YCR026C	2.708243314
YCR027C	12.8678119
YCR028C-A	179.6334692
YCR030C	63.28435199
YCR031C	1171.428784
YCR033W	3.553298335
YCR034W	232.7811967
YCR035C	50.09561943
YCR036W	53.38662223
YCR037C	7.111708585
YCR042C	7.934265996
YCR044C	36.95105358
YCR046C	43.53430273
YCR047C	34.86046053
YCR051W	77.05447407
YCR052W	26.54638866
YCR053W	1292.443636
YCR054C	20.70429774
YCR057C	86.60117429
YCR059C	29.7628839
YCR060W	23.82118151
YCR061W	0.715403809
YCR066W	0.68048532
YCR067C	11.97084894
YCR071C	27.30715419
YCR072C	9.172019697
YCR073W-A	11.0276122
YCR075W-A	2.684311281
YCR077C	77.56714532
YCR081W	1.846619706
YCR083W	38.23233063
YCR084C	67.44135564
YCR086W	18.67959352
YCR087C-A	28.21965769
YCR088W	360.9600001
YCR090C	54.10609001
YCR092C	3.219987895
YCR093W	95.18799036
YCR094W	8.911077355
YCR095C	8.46343544
YCR102C	0.480401818
YDL001W	1.963814354
YDL002C	101.0923717
YDL003W	21.79220956
YDL004W	66.72857257
YDL005C	45.98875204
YDL006W	3.065635086
YDL007W	54.61949783
YDL010W	8.682425159
YDL012C	25.53744303
YDL013W	11.45939184
YDL014W	518.7735836
YDL015C	171.4575195
YDL017W	6.917379621
YDL018C	53.62136635
YDL019C	34.66348409
YDL021W	15.68014458
YDL022W	699.1256054
YDL025C	44.08153854
YDL027C	0.477556154
YDL028C	2.94539493
YDL029W	76.02044747
YDL031W	9.760358804
YDL033C	2.368892771
YDL040C	184.2363872
YDL042C	15.37871427
YDL043C	11.81016207
YDL044C	3.933440355
YDL045C	1.444587744
YDL045W-A	1.735996064
YDL046W	68.86810984
YDL047W	51.94155575
YDL048C	4.500848624
YDL051W	152.5841363
YDL052C	181.1333617
YDL053C	64.65897164
YDL055C	4765.529518
YDL056W	6.286723626
YDL057W	1.995002627
YDL058W	52.31905414
YDL059C	19.19877701
YDL060W	71.07508564
YDL061C	1530.446619
YDL063C	26.74481805
YDL064W	108.886416
YDL065C	48.64627334
YDL066W	570.6860369
YDL067C	24.65654726
YDL070W	23.78252232
YDL072C	163.1243767
YDL073W	1.593754744
YDL074C	35.45630848
YDL075W	1713.645623
YDL077C	1.849646859
YDL078C	208.1371505
YDL080C	96.51986368
YDL081C	2649.457015
YDL082W	1760.737993
YDL083C	1214.565974
YDL084W	361.4089601
YDL085C-A	236.2895753
YDL086W	75.95393523
YDL088C	41.13823893
YDL089W	1.736780377
YDL092W	79.47670221
YDL095W	102.7063947
YDL097C	226.2777432
YDL099W	60.2791262
YDL100C	256.8399565
YDL101C	8.696940074
YDL102W	42.70779027
YDL103C	91.64893892
YDL106C	6.28395503
YDL108W	15.62584955
YDL110C	78.52971125
YDL111C	45.67472088
YDL112W	19.29063782
YDL113C	8.669145658
YDL115C	3.08918578
YDL116W	68.44648277
YDL117W	0.999115037
YDL119C	8.64344442
YDL120W	35.24496645
YDL121C	82.26350764
YDL122W	65.82438856
YDL124W	365.3225075
YDL125C	288.45079
YDL126C	816.4520147
YDL128W	45.48938371
YDL130W	2349.501442
YDL130W-A	50.1990012
YDL131W	504.9874168
YDL132W	68.3985169
YDL134C	68.83461063
YDL135C	145.789449
YDL136W	3141.186386
YDL137W	271.2069973
YDL139C	2.014523444
YDL140C	263.1514877
YDL141W	44.43755283
YDL143W	247.1705403
YDL144C	35.45352019
YDL145C	367.1306568
YDL147W	271.140675
YDL148C	18.43442103
YDL150W	49.24650138
YDL153C	11.83249624
YDL155W	2.43142307
YDL156W	14.69275027
YDL157C	9.775956466
YDL159W	22.66449384
YDL160C	210.4094962
YDL160C-A	3.088962698
YDL161W	43.27542933
YDL164C	13.44197424
YDL165W	29.04296009
YDL166C	62.00534353
YDL167C	34.54877205
YDL168W	112.5061613
YDL170W	4.164811504
YDL171C	316.8811174
YDL173W	56.52649917
YDL174C	34.75881888
YDL175C	2.263582024
YDL178W	86.74070421
YDL181W	43.03624295
YDL182W	975.2028391
YDL185W	1406.514648
YDL188C	30.28552005
YDL189W	25.00461631
YDL190C	51.01405706
YDL191W	3491.583582
YDL192W	975.55408
YDL193W	50.94309628
YDL195W	348.9873809
YDL198C	99.36542843
YDL200C	1.092788992
YDL201W	47.43785942
YDL202W	56.43366604
YDL204W	17.88414584
YDL205C	76.72823435
YDL207W	19.21091628
YDL208W	353.8119498
YDL209C	6.689376989
YDL212W	102.8477764
YDL213C	199.0028157
YDL215C	50.38471135
YDL218W	1.429977828
YDL219W	15.19495418
YDL220C	3.191013511
YDL222C	3.222515639
YDL223C	11.22559917
YDL224C	28.24609524
YDL225W	71.72259822
YDL226C	130.3700407
YDL229W	2319.312618
YDL230W	1.98453124
YDL234C	10.61368079
YDL235C	70.44189809
YDL236W	125.1424642
YDL237W	10.25926481
YDL240W	1.605446977
YDL245C	0.065956299
YDR001C	67.5610907
YDR002W	678.5885633
YDR005C	3.362151957
YDR009W	1.518371993
YDR011W	103.0683277
YDR012W	2348.688162
YDR013W	2.601431154
YDR016C	45.05232238
YDR017C	28.03008339
YDR019C	317.5730097
YDR021W	9.540113299
YDR023W	940.1221008
YDR025W	2618.55596
YDR026C	5.524401256
YDR027C	16.01810295
YDR028C	45.19433591
YDR031W	10.15877143
YDR032C	411.3196589
YDR033W	867.0458449
YDR034C	2.059257381
YDR034C-C	0.576905498
YDR034C-D	0.445875077
YDR035W	360.7888628
YDR036C	43.80394245
YDR037W	993.3718749
YDR038C	4.503449654
YDR039C	7.359120336
YDR040C	17.59455202
YDR041W	11.45431372
YDR044W	94.08573431
YDR045C	46.78538784
YDR046C	168.0460415
YDR047W	44.97427488
YDR049W	20.98100018
YDR050C	7648.19919
YDR051C	46.12719693
YDR054C	64.9093141
YDR055W	44.67552966
YDR056C	67.11519798
YDR059C	33.5962157
YDR060W	93.01437049
YDR061W	19.68193335
YDR062W	173.6096219
YDR063W	48.13305507
YDR064W	1282.415486
YDR067C	0.646846844
YDR068W	42.62528897
YDR070C	94.239171
YDR071C	330.4352123
YDR073W	1.186740875
YDR074W	265.1699711
YDR077W	531.6060328
YDR079C-A	5.121550601
YDR079W	14.0768112
YDR080W	1.33198864
YDR081C	12.07158345
YDR083W	28.0262683
YDR084C	9.28926499
YDR086C	156.6991626
YDR087C	111.3329253
YDR088C	4.471613364
YDR089W	2.595106614
YDR091C	316.7917068
YDR092W	100.6353038
YDR093W	32.13557465
YDR096W	8.655256402
YDR097C	18.86086439
YDR098C	58.08531297
YDR098C-A	16.37145549
YDR098C-B	4.866451556
YDR099W	1259.212562
YDR100W	55.24166549
YDR101C	216.5002917
YDR104C	0.071135861
YDR107C	1.534416953
YDR108W	12.64058241
YDR110W	4.015903431
YDR116C	43.75973889
YDR117C	12.76429004
YDR119W	69.0063174
YDR120C	95.67836154
YDR121W	37.90028128
YDR122W	21.91415659
YDR123C	14.79747121
YDR127W	398.6463528
YDR129C	472.8570164
YDR130C	7.69930448
YDR131C	5.303913083
YDR132C	1.059858445
YDR133C	0.94275931
YDR135C	54.86712799
YDR137W	1.512950254
YDR138W	19.29710162
YDR139C	23.36914132
YDR140W	9.832236412
YDR141C	23.06838788
YDR142C	2.471323812
YDR143C	8.158701724
YDR144C	7.56470828
YDR145W	74.38397106
YDR146C	4.008509786
YDR148C	78.40748315
YDR150W	40.69325843
YDR152W	200.6816377
YDR153C	77.18152465
YDR155C	2661.182819
YDR156W	72.16434358
YDR158W	1136.446233
YDR161W	57.49742455
YDR162C	6.716540584
YDR163W	5.751023379
YDR164C	7.295290388
YDR165W	74.10826931
YDR166C	26.53923206
YDR167W	44.94220648
YDR168W	138.9430568
YDR169C	22.55153498
YDR170C	72.49359314
YDR170W-A	131.9153809
YDR171W	92.16513483
YDR172W	668.4760729
YDR173C	2.019274001
YDR174W	250.5631732
YDR175C	43.5230862
YDR176W	12.46548865
YDR177W	99.85970736
YDR178W	31.13479723
YDR180W	2.268092267
YDR181C	1.445193429
YDR182W	13.08669033
YDR186C	5.181720988
YDR188W	118.4031919
YDR189W	76.43313256
YDR190C	235.4057826
YDR192C	2.026641045
YDR194C	146.5618263
YDR195W	20.7218853
YDR196C	20.80977226
YDR200C	0.824112799
YDR201W	11.95213425
YDR204W	2.438843397
YDR205W	9.518583058
YDR206W	2.543885084
YDR207C	8.603649134
YDR208W	7.32896535
YDR210C-C	16.09907955
YDR210C-D	4.728096894
YDR210W-A	0.607315658
YDR210W-B	2.533117103
YDR211W	132.1997954
YDR212W	94.78546805
YDR213W	0.509924267
YDR214W	196.5570869
YDR216W	3.307759478
YDR219C	12.81200691
YDR221W	21.12098522
YDR224C	2286.882487
YDR225W	375.9058305
YDR226W	2077.806566
YDR227W	21.5249155
YDR228C	3.743167607
YDR229W	25.89718112
YDR231C	11.67457758
YDR232W	107.7224203
YDR233C	879.8875778
YDR234W	224.5440216
YDR235W	5.519303627
YDR236C	10.47646873
YDR237W	5.851362985
YDR238C	312.9779643
YDR239C	14.05204698
YDR244W	7.461336284
YDR245W	39.54560561
YDR246W	29.65217804
YDR247W	25.16891599
YDR248C	9.032123331
YDR251W	5.468810246
YDR254W	1.077565388
YDR256C	25.15198689
YDR257C	45.30966064
YDR258C	140.2354839
YDR259C	2.768800268
YDR260C	3.745432231
YDR261C	13.33805989
YDR261C-C	28.99065895
YDR261C-D	8.184410292
YDR261W-A	0.69437355
YDR261W-B	0.53536664
YDR262W	12.94776005
YDR264C	52.45508034
YDR265W	7.624463369
YDR266C	30.57461957
YDR267C	10.8775169
YDR268W	9.505404807
YDR270W	5.888138255
YDR272W	111.5097079
YDR279W	3.748122526
YDR280W	58.0028115
YDR283C	5.971125485
YDR284C	14.75629977
YDR287W	5.86502126
YDR289C	12.58282582
YDR292C	13.32104274
YDR293C	125.5936813
YDR294C	85.869407
YDR295C	4.076306049
YDR296W	67.314852
YDR297W	132.9206009
YDR298C	426.2197476
YDR299W	84.91369256
YDR300C	130.5573149
YDR301W	9.045667067
YDR302W	78.07402208
YDR303C	99.03993244
YDR304C	142.1211124
YDR305C	10.48236694
YDR307W	25.71839249
YDR308C	11.67830306
YDR310C	17.97011303
YDR311W	16.13838038
YDR312W	22.78571409
YDR316W	2.056223267
YDR316W-A	16.27341444
YDR316W-B	4.832249608
YDR318W	4.775506289
YDR320C	26.13612793
YDR320C-A	24.05146792
YDR321W	73.20001322
YDR322C-A	53.27733324
YDR322W	44.74339363
YDR324C	48.01824342
YDR325W	4.891528461
YDR326C	1.755687868
YDR328C	186.3231934
YDR329C	15.72846015
YDR330W	43.40812314
YDR331W	36.43849213
YDR333C	6.040982179
YDR334W	7.697433085
YDR335W	38.70234764
YDR337W	8.025806683
YDR339C	9.069573991
YDR341C	249.4390029
YDR342C	38.96904835
YDR343C	662.5597242
YDR345C	737.6285124
YDR346C	292.1494408
YDR347W	65.53620949
YDR348C	25.32422955
YDR349C	6.497589436
YDR351W	0.69011761
YDR352W	44.45665894
YDR353W	1162.544759
YDR354W	75.16927281
YDR356W	9.114438303
YDR358W	26.82992712
YDR359C	5.463538544
YDR361C	122.5906239
YDR362C	8.19370736
YDR363W	1.601537344
YDR363W-A	178.1162447
YDR365C	86.2960533
YDR365W-A	29.12941051
YDR365W-B	7.585809979
YDR368W	286.0891185
YDR369C	2.326734384
YDR372C	72.91023055
YDR373W	28.06488274
YDR374W-A	0.285355466
YDR375C	16.94614994
YDR376W	2.911054452
YDR377W	71.13774267
YDR378C	65.88004092
YDR379W	11.11473328
YDR380W	84.20079937
YDR381C-A	2.235724342
YDR381W	1192.353973
YDR382W	3255.404506
YDR383C	10.30108073
YDR384C	114.6851746
YDR385W	3014.716761
YDR386W	7.982669088
YDR388W	172.2579197
YDR389W	23.11891044
YDR390C	29.41869638
YDR391C	32.60135803
YDR392W	10.84771648
YDR393W	1.507025718
YDR394W	94.83369156
YDR395W	110.4709401
YDR397C	90.37036109
YDR398W	83.03473532
YDR399W	498.0932733
YDR400W	8.563947546
YDR404C	142.9556791
YDR405W	52.06832728
YDR406W	15.09939248
YDR407C	2.312736364
YDR408C	125.0799325
YDR411C	27.62883386
YDR412W	22.24106514
YDR415C	2.155285174
YDR416W	2.686302382
YDR418W	2107.717376
YDR421W	0.45547619
YDR422C	7.207297736
YDR423C	1.528824568
YDR424C	30.47516643
YDR425W	9.328640076
YDR427W	258.0080742
YDR428C	3.581305466
YDR429C	171.9701974
YDR430C	34.08821414
YDR432W	1048.500319
YDR434W	47.6017343
YDR435C	1.194459049
YDR436W	2.993848919
YDR439W	6.183414923
YDR441C	16.94211394
YDR443C	1.701873087
YDR447C	2033.388701
YDR448W	20.11281798
YDR449C	52.10138407
YDR450W	2024.554515
YDR452W	3.057065148
YDR453C	75.09411644
YDR454C	487.711399
YDR456W	26.49937442
YDR457W	11.76899545
YDR458C	14.33645489
YDR460W	15.01351656
YDR462W	44.02217427
YDR463W	2.147677543
YDR464W	2.358686647
YDR465C	61.60088037
YDR468C	0.5173313
YDR469W	7.787889973
YDR470C	0.534402874
YDR471W	2486.933318
YDR472W	18.78667887
YDR473C	10.11529476
YDR475C	2.3390349
YDR476C	30.55837172
YDR477W	77.47182373
YDR480W	5.744972006
YDR481C	36.41385757
YDR483W	92.80757511
YDR484W	20.45069199
YDR485C	4.02520028
YDR486C	34.54032318
YDR487C	307.0452297
YDR489W	0.775101859
YDR490C	1.706416295
YDR493W	9.193488723
YDR494W	7.347897943
YDR495C	1.738434519
YDR496C	152.1884819
YDR497C	199.2277679
YDR498C	13.00516903
YDR499W	16.07343175
YDR500C	1219.558678
YDR502C	1106.791862
YDR505C	8.127685481
YDR507C	29.82289872
YDR508C	617.2632641
YDR510W	315.6830148
YDR511W	14.20708338
YDR512C	3.534428448
YDR513W	189.4137772
YDR515W	20.85416299
YDR516C	41.52718374
YDR517W	111.9861988
YDR518W	21.10652379
YDR519W	48.40160718
YDR523C	0.596316278
YDR525W-A	187.7632788
YDR527W	28.08199989
YDR529C	357.0899974
YDR530C	2.450123138
YDR531W	25.50065573
YDR532C	9.502360422
YDR533C	113.6936773
YDR539W	26.66010562
YDR541C	0.551237384
YDR545W	0.430387305
YEL001C	227.8847804
YEL002C	172.5339808
YEL003W	30.22549198
YEL007W	58.92870609
YEL009C	13.90485956
YEL011W	15.77338327
YEL012W	19.94352823
YEL013W	145.119482
YEL015W	34.8754093
YEL017W	11.6702851
YEL018W	3.194587236
YEL019C	8.386613869
YEL020C	3.581747036
YEL020W-A	132.6169267
YEL021W	176.5477236
YEL022W	53.73061241
YEL024W	78.49602758
YEL026W	1229.346203
YEL027W	565.1114198
YEL029C	2.205889037
YEL030W	85.99864158
YEL031W	295.7636157
YEL032W	26.78354249
YEL034W	1483.716641
YEL036C	22.45629979
YEL037C	118.7996161
YEL038W	24.46703148
YEL039C	37.19473288
YEL040W	210.1425444
YEL042W	89.69411352
YEL043W	13.67247371
YEL044W	34.11111272
YEL046C	1775.689992
YEL047C	306.1614993
YEL050C	26.96709613
YEL051W	233.9286104
YEL052W	29.55942549
YEL053C	2.048946827
YEL054C	1452.749813
YEL055C	36.06368936
YEL056W	18.90211986
YEL058W	66.39923828
YEL060C	76.01263106
YEL062W	0.764670133
YEL066W	14.40081376
YEL069C	0.064243601
YEL070W	3.197523092
YEL071W	687.140861
YEL075C	0.400452976
YEL076C	0.358747061
YEL076C-A	0.435843987
YEL077C	0.207003186
YER001W	37.74476405
YER002W	81.74084513
YER003C	352.4495538
YER004W	77.54926598
YER006W	182.0777758
YER007C-A	92.44291538
YER007W	1.860435514
YER008C	21.94119959
YER009W	137.6949173
YER010C	8.739643575
YER011W	14.64554169
YER012W	144.3780659
YER014W	13.770159
YER015W	134.7490332
YER016W	17.15832756
YER017C	36.41946667
YER018C	20.96642352
YER019C-A	64.91810111
YER019W	4.157336049
YER020W	40.8806106
YER021W	33.24698877
YER022W	31.09065573
YER023W	530.0770423
YER024W	9.906275031
YER025W	338.3593319
YER026C	3.898500273
YER027C	45.51290876
YER029C	31.27399403
YER030W	70.43567116
YER031C	168.5489857
YER033C	1.129872128
YER034W	33.92459751
YER036C	598.6850688
YER039C	0.325126927
YER040W	2.544048609
YER042W	69.54926666
YER043C	2392.629959
YER044C	22.08668747
YER045C	1.69844793
YER047C	0.493641081
YER048C	47.00030267
YER048W-A	133.7142127
YER049W	65.08373511
YER050C	10.7392835
YER052C	446.7694136
YER053C	33.54522541
YER055C	267.7717081
YER056C	421.6495086
YER056C-A	1167.694609
YER057C	301.1033203
YER059W	18.47999457
YER061C	12.34739626
YER062C	298.182646
YER063W	72.37559769
YER064C	5.520079339
YER065C	7.551581468
YER067W	118.6569545
YER068W	68.61884916
YER069W	245.6457945
YER070W	5026.96997
YER072W	187.5740181
YER073W	237.1023779
YER074W	2055.916244
YER074W-A	6.558557608
YER075C	1.476050886
YER077C	1.700569768
YER078C	12.26712666
YER079W	11.06528675
YER080W	77.99408865
YER081W	410.5571189
YER082C	20.00985149
YER083C	44.73487774
YER086W	216.8821202
YER087C-B	10.03034675
YER087W	3.122656429
YER088C	31.46030103
YER089C	93.16502639
YER090W	277.4697511
YER091C	3481.463909
YER092W	42.58970664
YER093C	1.486792768
YER094C	88.32919405
YER095W	101.7597853
YER099C	35.69226718
YER100W	20.535254
YER102W	1856.112512
YER103W	475.3520899
YER105C	38.54829125
YER107C	36.8291446
YER110C	698.2407382
YER111C	2.637526967
YER112W	105.0509029
YER113C	24.10736767
YER114C	29.77957123
YER117W	1507.062686
YER118C	24.78552082
YER120W	183.1112946
YER122C	106.1247495
YER123W	29.24952697
YER125W	39.20841187
YER126C	887.4349689
YER127W	6.589973762
YER129W	0.990492556
YER131W	1701.860003
YER132C	19.46272306
