TAG	1181-0519.x	AA-mixture.x	atorvastatin.x	CuSO4.x	doxorubicin.x	ethanol.x	FK506.x	H2O2.x	heat-shock.x	menadione.x	methionine.x	N-starvation.x	NaCl.x	sorbitol.x	1181-0519.y	AA-mixture.y	atorvastatin.y	CuSO4.y	doxorubicin.y	ethanol.y	FK506.y	H2O2.y	heat-shock.y	menadione.y	methionine.y	N-starvation.y	NaCl.y	sorbitol.y
TM_0779	-0.0944571847594959	-0.379181328552152	-0.0834158503170012	-0.069220991637043	-0.173038746789174	-0.607602832158006	-0.032377086250797	-0.350914474330272	-0.0435733299605836	-0.0507236795112889	0.0444514481810225	-0.06642506866371	-0.211092758933844	-0.305584338866968	-0.155594156232282	-0.292267512881577	-0.137817356973701	-0.0641417425963313	-0.233445852886131	-0.584337115630845	0.0303003437307154	-0.316173790758635	-0.160132182026949	-0.0915708513233938	0.0706024244968273	-0.100851098582692	-0.303732547115979	-0.226255928695507
TM_0807	-0.0264593179012058	0.134186086658825	-0.0491748613934327	0.155820617685644	-0.0562489210942525	0.152785630168647	-0.226910226087282	-0.0454063492923913	-0.253698323575595	0.101989759020741	0.104011607604659	0.062235037021192	0.0280366344062475	-0.0326163979871357	-0.302612177014968	0.18740540339805	-0.0869449853606694	-0.0555923781665298	-0.105485535055682	0.209627997145853	-0.143272875007824	0.040308850158775	-0.433098945741472	0.279532649197195	0.0368950110382623	0.0214758266000219	-0.210791850339858	0.145564901830559
TM_0808	-0.15072861167075	0.524275012351492	-0.0869849915913286	0.319385874058516	0.333992047808076	-0.194725755684433	-0.183827112431362	0.881653221317431	-0.363940756716631	-0.115987252243978	0.215870795403091	0.0625174906581885	0.432593928789448	0.226924192159089	-0.20807924234126	0.436646899325218	0.029791100104643	0.167973976191012	0.323366624676807	-0.291762354560092	-0.215034531314721	0.907493145313278	0.126508028203489	0.27512609044195	0.317921459906255	0.287477628309337	0.304461296702282	0.0557799151868155
TM_0809	-0.0849332706092431	0.302497987487309	0.129609369359968	-0.099237712208277	0.12366905537856	0.296715083124026	-0.166951006410884	0.243639257252183	0.444333845549151	0.111663705836841	0.0514459902276199	0.0665001062439424	-0.000364178519106417	0.160047492027464	0.197241332901331	0.206568855016142	0.136993828500662	-0.0946050345322949	0.137446932294138	0.273645953264276	-0.212846361433521	0.362767732152433	0.30771942278808	0.0295471012732565	0.0631178512716471	-0.0548670386118923	0.134733729229068	-0.0129160348935815
TM_0818	0.107723538469543	0.267928714017207	-0.152027880904346	0.0633467199177957	0.132985668101997	-0.214732666330829	0.0710750597287574	0.254563926572385	-0.088773163987357	0.0402362016503606	0.00761208276687065	-0.130627792557497	-0.168736946347347	0.102988947815244	0.0772384283294396	0.105429509279852	-0.359586189618061	0.0584758966019486	0.0604413014252004	-0.4150925718986	0.0821345696624246	0.207618585645859	-0.238396811482114	-0.052577320542027	0.0215346087140711	-0.103218219940651	0.120685524450654	-0.0657138900816651
TM_0826	0.0430258711357761	0.383240391278268	0.0822112067203512	0.198076914669985	-0.0933740834044341	-0.0923724955011635	0.017002429727121	0.306634113902372	0.135183135219184	0.194242458195684	0.363635864198444	0.367135552404545	0.21663328520977	0.397619485176759	0.0509770782945182	0.486081216175773	0.161116788855166	0.068972855071806	0.09352080164875	-0.136679334095807	0.133700159072459	0.234103976084933	0.321531736279809	0.257660025672855	0.374493937093334	0.242357579192118	0.351209538024714	0.252775757819867
TM_0829	-0.0884431397957882	-0.683394200988904	-0.0429609609229784	-0.217042083095984	-0.160399312346861	-0.681735388482226	-0.272947483779132	-0.268679313678478	0.120971182284201	-0.23187656690186	0.078932980867534	0.000823209463732152	-0.560107725935763	-0.648208085934709	-0.304304294676122	-0.57167297048994	-0.121288566365942	-0.16889689293924	-0.0815318295556875	-0.643369071205904	-0.0615533874629115	-0.279720007550072	-0.0878283410467484	-0.0117951958677614	0.108094696856621	0.083876853127472	-0.419143896723465	-0.30462027357913
TM_0830	0.167545568739559	0.195778650512293	0.0587428152286247	0.215578619151059	-0.235248668995593	-0.0750872219276795	-0.0393743178912035	0.325372712088987	-0.00697911048371849	0.166460602788861	0.264726493435251	0.0441866800445512	-0.322238366512417	0.127876205263049	0.0616888359633608	0.185389534919255	0.044365591615403	-0.015503440872572	-0.0735024058111715	-0.106088698887285	0.0528259355047347	0.273998644438631	-0.412021932281419	0.215224180532611	0.116542425651642	-0.0612412713491517	-0.039575161823089	0.057469022724593
TM_0832	-0.0502526421567513	-0.260157126821543	-0.0410531451104702	0.00512249210189	-0.0193868514531257	0.453034316001021	-0.0837244094722945	0.037949426266402	-0.0590505860232515	0.0388936589221878	-0.0388601606162044	-0.0108750241926723	0.158611456546748	0.0775712088554465	-0.10580451438706	-0.19779495661627	0.0623093267336412	0.0127845190565043	5.82152104664502e-05	0.395115355419067	-0.0209050976268825	0.0223975141367383	0.0660285964065483	0.17794497814041	0.0543937219944208	-0.0049899489754255	0.238964533525931	-0.0797231037695338
TM_0835	0.0019496333875599	0.392488917974547	0.0517940993368608	0.153170180842151	0.0268400254882471	-0.162445603707347	-0.0491657628782943	-0.150603097233882	-0.236953017714659	0.194279934807849	0.280385141875131	0.0562973485304008	0.0999710998004977	0.0930543463254817	0.0467812536770449	0.203814410253495	0.0430629785886687	0.144686051365792	0.0547218339540781	-0.196185855625398	0.0343746596604273	-0.0374109491802121	-0.171114798271365	0.189727962969081	0.366711015521355	0.193986361418425	0.176747864201492	0.0847134711699979
TM_0838	0.00824052703083475	0.077439926110687	-0.348843668117471	-0.006897429862061	-0.148611781850989	0.410169244733789	0.0744368320379455	0.0113161539930999	0.333656122455045	-0.341613831905996	0.094585208961963	-0.233569536133559	-0.180256865521447	-0.108687136812143	0.00755373838101915	0.0352458987698023	-0.177662911947777	0.0774172880753048	-0.214414902265165	0.416096480409808	0.103497101236877	0.0501496217466757	0.503899551595886	-0.0676057381291526	-0.000963460311738551	-0.162476078085411	-0.253469374103631	-0.666921500134908
TM_0842	0.154683264210378	0.361203269534322	0.168993704953236	0.243723307716753	0.355809025086053	0.466714440215115	0.418664762609879	0.249584239674451	-0.09334208140599	0.0207437563917515	0.0287616580351884	0.0937624825235048	-0.0204239890896831	0.152132358005569	0.287334948206304	0.194142341089956	0.110750166889892	0.12999762275054	0.404077046951759	0.515283184077578	0.329295990499029	0.283674894717139	0.216351730470238	-0.000214908475020301	-0.115840646319224	-0.18792731463441	0.152978508602013	0.202480087671782
TM_0844	0.0441310188510143	0.103234053534115	0.0598678716113392	0.183038435390194	0.0815741372056414	0.105476814021487	0.184188529163252	0.163846689526596	0.149782979739464	0.123055838645537	-0.128925064015798	-0.00699133682264995	0.095212664378015	0.0668345023877607	-0.0362803096698823	-0.0346171406351543	0.0668244272572692	0.149637146600323	0.136475384102582	0.0881534301806293	0.165105877049234	0.165633535299811	0.117732867471399	0.015065302238237	-0.0049472204434805	-0.0537977509086236	0.179620507067743	0.0916717250731656
TM_0852	0.150510641438318	0.254031486766836	-0.20735783131374	0.0366504043782296	-0.0517744254670447	-1.6056267811985	-0.24235453441939	-0.0917297988060593	0.169029662816653	0.152113419213266	0.117558485262194	0.596981206526473	-0.468296788125356	-0.220420793203605	-0.124942005492604	0.213361424012328	2.65115935475096e-05	-0.0772216533544388	-0.0826291768924923	-1.23214232563414	-0.302800937247818	-0.134485555897429	0.00764132661900405	0.0894513956080348	0.184596147339532	0.570005975374512	-0.32713260202743	0.156804259752657
TM_0862	0.0435564333677361	0.40947813810293	0.176895424442097	0.198356951539461	0.644650231284979	0.212785871987318	-0.0130571683355612	0.161823669602929	0.333675190374885	0.196672831140066	0.178638342392637	0.324782288083398	0.171706464575654	0.24903235048904	0.0364646035307768	0.354367642962229	0.160937873011982	0.0479437626831267	0.472065940908189	0.298163392146637	-0.0213918083898894	0.243540518777018	0.33073249012219	0.148503612598812	0.0437090341992361	0.226802172882424	0.254023742909161	0.184407482652753
TM_0866	0.117649886690011	-0.809387537482203	-0.03497302685631	-0.221240283839937	0.124833301942584	-0.106845914578825	-0.29661465547299	-0.167156733626103	0.112261307990738	-0.0985613016712924	-0.324151931024818	-0.141764579251291	-0.263385137669777	-0.14901676579098	0.181002482563294	-0.634181421165968	-0.0013145500814078	-0.183127596077131	0.170962339704945	-0.150751967378127	-0.433030838008034	-0.105166794840675	0.0132699351705998	-0.225405480408307	-0.451047305325061	-0.0745003912449079	-0.164260644696346	0.0109838025606512
TM_0879	-0.0873671672690151	-0.0875649842665381	0.150196045509365	-0.0519820048785036	0.126019290237024	0.763069585300678	-0.0590271581123005	0.144897774761348	-0.0370215610059573	0.187269122993372	0.143972144458752	0.250060035688115	-0.112134164391329	-0.352111395807071	-0.130161258140541	0.313919654582158	-3.1232163688201e-05	-0.00404574607770325	0.00467236695690765	0.727378694335949	-0.156987669801423	0.211209990918087	-0.198737827577006	0.207623729478766	0.150748984763936	-0.0403540943836295	0.00346051871564337	-0.136016841678429
TM_0886	0.0133540286163925	0.0999786730203989	-0.0592158271114256	0.0936207058479617	0.0772543047952201	-0.496302317146582	0.158873008855264	-0.0511724213209888	0.2723096994055	-0.11376950749831	-0.197814015365177	-0.136189943696986	-0.0931769860669841	0.0550987613311503	0.100527647004148	0.0437514731699872	-0.0489375188632674	0.106627481224777	0.0635307088704273	-0.427309726167226	0.0314768983052653	0.000294865374025149	0.141766166846682	-0.160291692524038	-0.157184839579153	-0.401041781980683	0.0640212297756717	0.110454346622806
TM_0893	-0.075193413669064	0.0905345866850384	0.00283540784999925	-0.0692103170407092	-0.44104281196021	-0.739418754326808	-0.119807674791195	-0.112204516688116	-0.643818496094644	-0.0250241658273831	-0.0508873561142682	-0.288963759177869	-0.032602612334192	0.0808777914523695	-0.0790719222285947	0.0810460725474682	0.0035528013042638	-0.0998256115512674	-0.362433257566518	-0.99058005851651	-0.115430984369538	-0.150847512694745	-0.371083785239369	-0.105929854031358	-0.073169264388033	-0.00161962927644766	0.0292094030982213	0.0902314707064155
TM_0900	0.0609672957489378	0.123519399793212	0.0379548100861325	0.0755276946861809	-0.102227983822709	0.357382591890278	0.0332327780414214	0.107953883837724	0.275598816715779	0.266870389416927	0.227970151696263	0.174439965707796	0.149600403118259	0.133458825098519	-0.0191649459771881	0.202230143932698	0.0896506704005207	-0.0349482957295821	-0.0142576414447166	0.282048090027385	-0.0157809771209161	0.0669171321473614	0.223558392672797	0.277983782475608	0.24073093421934	0.00654941989897395	0.274245071884303	0.132855842128967
TM_0902	-0.132814445151168	0.118384243236984	-0.00253929433387068	-0.0475227394154195	-0.0338338861243441	-0.523260107008353	-0.0445801437373312	-0.0947683318632526	-0.0883619534142107	-0.102058758797511	0.0689171779896728	-0.331513671712695	-0.0568577801582801	-0.240994966010833	-0.108838274335474	0.102155296254082	-0.0580750085165942	-0.087623409478047	-0.0523499484449923	-0.463191736991074	-0.13087173748718	-0.25312774605306	-0.051028623211292	-0.0342537785237092	0.028879791819584	-0.214211184704045	-0.194257244426174	-0.120186175152257
TM_0906	-0.0833373102999058	0.103911565299251	0.124046145664119	-0.131145261331259	-0.37026434092623	0.0600576862336615	0.249635037359125	-1.13298116495507	-0.31895491186621	0.126503141024623	0.0880810392636268	0.0490412184459419	-0.0694101430778203	-0.244110780873189	-0.00130492132412655	0.116696685211602	0.0598057823147666	-0.027676012050015	-0.571670564721315	-0.0114589430419505	0.271287294220751	-0.617848568542123	-0.708150897604293	-0.097376173976638	0.13483214239203	-0.0816011831002079	0.121499958605143	-0.0090634933549181
TM_0907	-0.0660160886780794	-0.166013763549584	-0.214998144068203	-0.134382528803362	-0.302583755393088	0.605181919247398	-0.151397675926105	-0.206787076936233	0.340526646950612	-0.221944779425179	-0.101654645015491	-0.196343340580303	-0.176897511059949	-0.216839408353155	0.0497269307607437	-0.273446001691896	-0.167760092092591	-0.025566461439606	-0.31604835528801	0.62583660133704	-0.130957574110374	-0.092088644634444	0.335373384794156	-0.154812354097309	-0.009487096317921	0.13009829412419	-0.367343616458518	-0.237825203831587
TM_0909	-0.358570702557856	0.254302932949487	0.0733164387487513	-0.065445932834212	0.161927839888684	-0.171618694422878	0.0985030033690099	-0.268635349998616	-0.152734860187148	-0.149925200022168	0.0434796959055197	-0.130143478870965	-0.107362503263232	-0.109145951031067	-0.459938995255211	0.217061714010787	0.149893241069917	0.0366310817492322	0.11917344947414	-0.0908339062754304	0.0531612464822715	-0.19712718892715	-0.522743842660233	-0.0475113279439199	0.20653097413392	-0.0418729630615733	0.0518201352438616	-0.0353393532247842
TM_0910	0.10809587298365	0.586827737369805	0.0552830221405447	0.253859908087621	0.345198639440707	0.283476762433874	0.10420480266701	0.0395944364807565	-0.10428880919119	0.0953231983865328	0.17395308634487	0.0685509286481958	0.0512401537305599	0.106687424283058	0.190080480249545	0.433065491879841	0.124281580722911	0.0245651340392774	0.32529352886425	0.209424540550206	0.0425930458542609	0.0365110573427526	-0.114621973389864	0.222946561965178	0.331487175402437	-0.0799873625868715	-0.027322676386925	0.0707982175508682
TM_0916	-0.134425794800092	0.0108193105627895	-0.0123801373888846	0.0109385953929442	-0.20929596000921	0.627849348613142	-0.0874094300450859	-0.342493550747852	-0.140867733977061	0.204172269675989	0.409911131593303	0.190473654479268	0.373421283054412	0.0805236797406986	-0.151630843127919	0.313060720232919	-0.0278602668934428	-0.0241730052396871	-0.260630971989354	0.581003168847141	0.0485201920342115	-0.203727354965025	0.066945087389084	0.262671454731367	0.291828152733171	0.333078532532564	0.35668542244666	0.406151498505032
TM_0937	0.128835089662473	-0.404401364424959	0.0077537640580374	-0.0213367416331272	-0.0139555283819152	0.125130081546466	-0.0760582783273059	-0.0510257510182795	0.0655916586142558	-0.124584867464541	-0.297989477109882	0.164065356452189	0.0267136875259197	-0.0195581506883471	0.058774010178472	-0.219490390266804	0.0428952461456981	-0.084176303508551	-0.0678835434987581	0.104478048406174	-0.0334797611035347	-0.082782904342394	0.0511320243744019	-0.0900802561167034	-0.277066168914091	0.0569211599236184	-0.162747426058881	-0.078535631982531
TM_0948	0.109948549032796	-0.0338586629540121	-0.0234990920568708	-0.0516280426490729	0.0546453814238204	-0.39356201046701	-0.125642958362519	0.10793596664023	-0.209184397691268	-0.0816323596332671	0.0350964122170278	-0.156075026160866	-0.141063924620681	-0.0361039179702605	0.0802872615617254	-0.100779687669536	0.0897630457270112	-0.039472781930157	0.0942374772441433	-0.462506103145838	0.0090691346429823	0.0497990353448232	-0.365354751590863	-0.053816279730758	-0.0126521129873085	-0.0994014477653665	-0.15852634592792	-0.0606082190395724
TM_0951	-0.090560370769909	0.566028388060449	0.0148937860491225	0.121405384892052	-0.178542141932954	-0.146426493435795	0.0264492989153715	-0.0164808007139667	-0.0889244960922974	0.166566071191408	0.206122512399772	-0.229184241908713	-0.20238852953642	-0.12398868506759	-0.0714610843663752	0.534388443387155	0.115411037970765	0.103971155024239	-0.171832031919472	-0.112966268431763	0.03099617883123	-0.325851991967488	-0.20266370537236	0.080004348659296	0.1656248227835	0.151802794527176	0.0883243081675527	-0.353523116896772
TM_0965	-0.158770060542666	0.683552852974219	-0.0834075790803084	0.0795565167853854	0.0370414045911522	-0.0091735844309805	-0.0209946435433892	0.0183639398171295	0.166626596292127	0.0631640929519969	0.300030510408281	-0.261904591609435	-0.128340554956246	-0.0784063449221454	-0.261915333890735	0.666096507541962	0.0559764365615791	-0.15498522208963	0.0102391450737986	-0.0840360587882961	0.0382350453959779	-0.0811686718571287	-0.11291010679995	0.0902463656832795	0.434567488709938	0.0847589082333534	0.0189482465269472	0.026181431347851
TM_0969	0.0368137859795832	0.134047524865154	-0.00361168299544	-0.0275938863378391	-0.114253089358284	-0.716394459228921	0.0553601131985228	0.052261685446414	0.009786594628185	0.0157922864803268	-0.0225513967975024	-0.145011209947265	-0.0840942666253496	-0.0579488110124809	0.00550609946185851	-0.0375509544946517	0.0520366236901778	0.102521726525842	-0.0207719244972058	-0.602501937358787	0.052919353695362	0.0148647271609272	-0.0063300908616064	-0.11956629431367	0.0175667174192081	0.0009783562640715	-0.011168265735642	-0.0431667202438462
TM_0980	0.0443623299038923	-0.477686493814315	-0.051488292701424	0.0465235560507562	-0.199088304190999	-0.0806087714357417	0.00897780682562835	0.0138663871501103	-0.147785547481927	-0.0169508459604248	-0.0296885707656811	-0.0468720050255556	0.0369029594375511	0.0352457081903079	-0.0152484021063462	-0.444405759255329	0.0126781148437534	0.023614709876159	-0.0913379153140126	-0.0487572205594386	0.0395047772641579	-0.0087757744820731	-0.106629514572412	-0.0487885759465838	-0.0919681218460734	-0.0370007507519636	0.053353613497725	0.012291587995839
TM_0987	-0.308930361677873	0.173850131334253	0.0591400315577777	-0.0577155915387815	-0.290277958504029	-0.274765657117746	-0.109426402259843	-0.0581529081840761	-0.124404556386465	-0.0868399808395253	0.0979385060434554	-0.0053688427444015	-0.638534748022167	-0.138340269185289	-0.112254420637872	0.311345855768483	-0.0165515163737833	-0.222718365371952	-0.080712213909111	-0.271123545450433	-0.292293515387656	0.0418225616891032	-0.849844368202358	-0.0550389196062706	0.170928720291289	-0.230486130893726	-0.518053397662697	-0.335180376379046
TM_0998	0.0231413990603757	0.154370478901401	0.0256057936906888	0.0203469602143268	0.0206477907612665	0.30677596198145	0.0641471244803578	0.067820290390304	0.146985173086679	0.0417591466973129	-0.127327707233085	-0.0489979486790313	-0.0270754568312607	-0.0131271961251276	-0.0426948632245265	0.0869931434007684	0.06547702886514	0.0812954387491338	-0.0116059154776504	0.303049595566411	0.069654371841657	0.102708590066616	0.0974861102290696	0.0391094364207892	-0.0682699677846622	-0.0466145616102507	0.0216745142234318	0.0212131657102778
TM_1008	-0.351467121916908	0.144825748981181	-0.0722434347457552	-0.0233510399298777	-0.0527958969840974	0.121192721548452	-0.0123046259884063	-0.180404625599105	0.00235167914512201	-0.190303848659326	0.266125045668901	-0.0154687425964451	0.14770722995935	0.13139133873162	-0.422245241556334	0.0897770329029785	-0.0113825401519685	-0.027199599884309	0.0889725510320547	0.169585897618961	-0.0523380311408329	-0.138097755730299	0.0696280818809933	-0.0209415562470195	0.22460146123508	-0.02062837658246	0.144518846748805	0.071302238536833
TM_1011	0.0382467537462974	0.433611215597925	0.124009587682919	3.82945054739903e-05	0.140897873396243	0.0736466350699675	-0.0851317567020169	-0.00770227786195575	-0.102982988061973	0.0303937021456324	0.192002223362529	-0.24836696217718	-0.208426047227379	-0.029941798270362	0.127919210516847	0.413885769628751	0.0491959173620609	0.0963256986876344	0.147148098497485	0.0644570945152453	0.135401483639282	0.0672733745684234	0.0921230063884391	0.126445563951987	0.226737353584369	-0.234920018348045	-0.032303201083626	0.0195490113592757
TM_1017	0.123281380324482	0.117265946383907	0.362562395655169	-0.0183791127822044	0.298990118181087	0.406861566755309	0.135952448479087	0.326577652153188	0.441371821529566	0.148616502351172	0.274451759786407	0.0674562541368333	0.160403944120233	0.186727989387265	0.110998466468781	0.155022191721384	0.263751202114734	0.0118395445196322	0.186949399081047	0.366331282376498	0.352677169961567	0.383460548168771	0.609859332164904	0.0490335417722035	0.255818881594808	0.153850301137407	-0.0508434447648946	0.187952884449343
TM_1021	0.0455173357307628	0.00424097571586215	0.0701393649446478	-0.0070812067502085	0.114151918287504	0.0510007654487651	0.0798699660800191	0.154871070731433	0.264242977242652	0.0790405745013033	-0.0312762924158774	-0.0143318233973506	-0.0298077120638292	0.0782349205837596	0.0746105777056191	-0.0149143732319529	0.0215507802427933	0.006306190212082	0.0858730282830962	0.0538057131505711	0.0585873120434748	0.0434653166737249	0.288371428529914	0.0150391423686038	-0.0765553594230149	0.0129904955124696	-0.0274887188930197	0.0329248496642167
TM_1027	-0.353134547208912	-0.0743622156286719	-0.264001276246624	-0.150814360627769	-0.0100602598391868	0.860250968478534	-0.396230241373508	-0.141676591851113	-0.544277789689389	-0.0261901597843694	0.238806757706869	0.107105731704682	0.169742876211191	-0.254157092308877	-0.402821504369586	-0.0959847136008312	-0.0423539108647716	-0.302211902224898	-0.357544502756669	0.822992922388426	-0.0801353672970739	-0.154906227749218	-0.185664568437196	0.104143030885473	0.292906754383993	0.277510077636668	-0.177041383823198	0.00455937653580475
TM_1031	0.191510342062701	0.286526673656129	0.162289272296854	0.114779840731113	0.242651628604065	0.492241173520044	0.187269713044467	0.0810257727153212	0.042725125745495	0.139595442022849	0.189911411826467	0.193510573495762	0.160407446630923	0.0916146046897177	0.216692784204052	0.285961807785385	0.184916052369966	0.0725067969147208	0.274497749303607	0.509862186784437	0.174580605634415	0.103357325442729	0.0128601263604915	0.171243832058835	0.231799004306314	0.186585975834652	0.27514174333084	0.100989683569632
TM_1034	-0.113019293027031	-0.399324790069747	-0.233845041650117	-0.0749634289378198	-0.193214802874968	-0.303053768503168	-0.0363989533767866	-0.301904134424482	-0.274809255011675	0.148185090229127	0.125586722070668	0.0974730983580832	-0.044155638745873	0.0280646717041588	-0.012465881875852	-0.097232827067387	-0.106682981609763	0.0661277689476928	-0.280389863528758	-0.4033736826852	-0.164804189765363	-0.43241833276975	-0.57175753464326	0.0651696109251338	0.0569989596403575	0.0511746235966343	-0.075054158043014	0.0170077577144667
TM_1038	0.150694289980598	0.270090179808981	-0.0961936182999932	0.0829329053650057	-0.185828199855223	-0.391099246559318	-0.166370187485786	0.0840365465462318	-0.309409407117936	0.167741145333317	0.132967314196713	0.0200870328156846	0.0486128764790843	0.0629067700900501	0.108155333641486	0.346953414188858	0.0186489572881239	0.118173583904386	-0.153370521428334	-0.395953033271747	-0.144938249532824	0.0380522828109111	-0.306531922267745	0.104112120946432	0.0999110077865258	0.0737779443107327	-0.109367134707504	-0.0262007726043363
TM_1041	-0.00321502766013371	-0.175219999894436	0.135872832072676	0.0391429416234184	0.32330436717975	-0.00462910091979915	0.0129648436826529	0.274739013795564	0.0518835075808574	0.0209042547988174	-0.146192598039335	0.0275855590578225	0.105512829326319	0.208563894385293	-0.0810970157939535	0.0396931868113555	0.163839806331664	0.000825497041377685	0.300963175662309	-0.0860331469769297	0.0765379799879059	0.26912905757109	0.0782228749512202	0.174638881880392	-0.022581839396901	0.0441280503872701	0.0723434407983322	0.154641485410748
TM_1044	-0.363928849521877	0.0688434221098106	0.005846801559076	0.0823626202038295	0.161168373751611	0.164806049686818	0.128421699699859	0.158468205504015	-0.060150442864244	0.121171539847778	0.174275327315738	-0.108130706713157	-0.00221088797670085	0.121221545422505	-0.525168883414584	0.0708447647032038	0.00204256639673165	-0.0957389807744624	0.197395451078996	0.180960943152061	0.0842681426777327	0.103738107765673	0.0282970235335665	0.0232989063562723	0.112017850507877	-0.206805702915468	-0.0117154691350274	0.0273045365902593
TM_1049	-0.0591543465611686	-0.124697954574719	-0.0703444051887139	-0.121447864013883	-0.320608866821148	-0.496576842452182	-0.140451898013563	-0.364734437461099	-0.192474840439336	-0.155591876904077	-0.138483157318469	0.0340588198734365	-0.0549184671432084	-0.0861134089337331	-0.0536205428882352	-0.132313431759495	-0.0068685852448507	0.0277169558344577	-0.364140337165788	-0.364077100244205	-0.0839111593424509	-0.258434915726126	-0.201856931124133	-0.0881175865603458	-0.0592717837078089	0.0368943142839217	-0.00931029913420051	-0.0033544694027281
TM_1053	0.0591496610188873	-0.505215707770076	-0.128388154540844	-0.050918711540186	-0.0619303322577364	0.75862930657119	-0.406388076491863	-0.102140495537193	0.473968820350819	-0.186682462264866	-0.187789385381532	0.364799295978547	0.440889180717043	0.041230740839352	0.148378405342433	-0.538526289840151	-0.121992984522168	-0.146022243376779	-0.307819650011954	0.825841798942829	-0.34450734339748	-0.067475845040297	0.440091310312782	-0.230223354252572	-0.101521305411547	0.105161550799765	0.393545913217762	-0.0128095828527704
TM_1054	0.039974357239621	0.269031794727247	0.158751586330078	0.0472274670049873	0.281094727653859	0.101738733874945	-0.028262913150245	0.180695439536972	0.0322390073419915	0.144422321635133	-0.0701815246153085	0.082595046934518	-0.0141720973698743	0.0453599636592406	0.106996139285031	0.107093080891691	0.0292445871512008	0.0139234473236023	0.33619935178479	0.110580776203732	0.0136409335333685	0.0791417273534735	0.053932190808944	0.0967174601931438	0.00551748957051855	0.0124239106829565	-0.00303797902749545	0.126852013978504
TM_1058	-0.226021380037992	-0.192353646253375	0.0741961757437499	-0.0590386322138174	0.0637261845153986	-0.143091811208359	-0.213213598548625	0.157395676896161	-0.441923681462061	0.0573134763828492	-0.0122113283474121	0.0725910983490927	-0.0067724512098639	0.0750124519616983	-0.208812220567164	-0.108830284104322	0.0387719096679308	-0.0155422728652699	0.0630051978992378	-0.149166497281798	-0.156819481290697	0.143302294412631	-0.275121581190979	0.0535987429178297	-0.0594355653746358	0.0901851667377793	-0.133482704246602	0.101228234929929
TM_1059	-0.199047437508861	-0.150743681254965	-0.164510017344677	-0.213843813491692	-0.514235391496017	-0.848620144232435	-0.347997143404166	-0.289927461897073	-0.319907169194384	-0.233357966265703	-0.0709579544274243	-0.145325252214722	-0.375473172640109	-0.130200406708391	-0.216698570184357	-0.157907760854789	-0.0791843452452323	-0.0273218975638489	-0.671733488991003	-0.728687739747725	-0.310982207421682	-0.0551646890213905	-0.676194149712491	0.0344886488857163	0.033068626477184	0.0143540163358847	-0.619005882766333	-0.1672153592474
TM_1064	-0.0635379912988459	-0.162516681610762	-0.189954969174619	-0.0154313663768333	-0.00174270707606805	-1.12064155102598	-0.0354223708713049	-0.257623579920013	-0.369773873034102	-0.268397186008203	-0.0774650121877629	-0.188194188378931	-0.0966544894452719	-0.190093768686842	-0.0412634296199634	-0.169990603095587	-0.0529525580308219	-0.0198172190617223	-0.0852482438170546	-1.2305786613886	-0.0414228308121319	-0.309585673736816	-0.194504680624575	-0.323826560483491	-0.140620851321735	-0.0734947357935384	-0.162528578752933	-0.169678941431607
TM_1066	-0.0742085416533821	0.439635497113757	0.0863603322591864	0.331604341065307	0.245509678004787	0.540210292894079	0.0691105144342696	0.570029593800085	0.391338733579809	0.373670843119118	0.365346891324406	0.227550043721735	0.166377685640279	0.410993615341207	-0.0328151327743554	0.423791089414922	0.0730137499770818	0.259833792685771	0.261965761163597	0.442983176656882	0.143204467346379	0.610073215529078	0.498545634000664	0.498983465255473	0.473645162377441	0.210049465944351	0.31326811768174	0.371617141471271
TM_1069	0.00996921962520237	0.136248647396978	-0.0631133365187146	-0.107783845260512	-0.0530669434615956	0.736792980967143	-0.0578603495956795	-0.046934061132336	-0.494333347441418	-0.3268060975903	0.216248082527313	0.224029389474606	0.289205136647482	0.0508376675027025	0.0838968781339525	0.0513958699755169	-0.0968200549815215	-0.0665895890488004	0.0568505402367396	0.720671628813943	-0.0675223818734399	-0.0557953548784651	-0.137946161201208	-0.0571850064727588	0.206012808781689	0.046878723167154	0.208730894082981	-0.192536579054325
TM_1070	0.0402866961422186	-0.324191845438621	0.0082346941990421	-0.0705626228943575	-0.126282773217219	0.603763640937698	0.095527747198039	0.106915588754125	0.345994691350775	-0.0729343957321922	-0.156065255058474	0.0504879149921739	0.310692488192562	-0.0132308054906991	0.0888201281842804	-0.304302809708103	0.0732520073871043	-0.00700802496467113	-0.244216944957817	0.623521986362219	0.00201481050716534	0.0605850313615972	0.292462282087726	-0.125236370222052	-0.312369598964252	-0.175855219350949	0.191982789707928	-0.0780727504124723
TM_1086	-0.0821748840086817	0.28149916013901	-0.0760485363816831	-0.113209534975798	-0.179767469432004	-0.537164705070765	-0.215482763760491	-0.154568215006831	-0.284220055184796	0.00182602178448565	0.253970763871811	-0.0459788346599462	-0.223597424848948	-0.0622735592497046	-0.18425171528332	0.228314026778168	0.0151566273169692	-0.109186777202461	-0.105502752381031	-0.598170580050085	-0.229843102354894	-0.0149951469628658	-0.0828792824039341	-0.00798636479393445	0.124523266583565	0.0291862154393608	-0.1753905975758	-0.109970675507917
