TPO1	YLR413W
PHO88	SPC1
NSA2	CGR1
ERV25	YDC1
ADE16	AAT2
FMP45	TCB3
MUP1	HXT2
GPA2	BOP1
PST2	YLR413W
HNM1	HXT2
SUR2	ERV25
PPZ2	SIS2
PTC3	YGR205W
OLE1	MID2
PHO88	SUR2
VPS35	VPS17
CAF40	NOT5
PPZ2	YKL088W
TGL1	RER2
ERG25	PPZ1
VMA13	VMA13
ALO1	ADE17
VAC17	ATG18
LSP1	ITR1
PEP1	TVP15
ARF1	TPO3
RIM1	YLR413W
SIS1	CHC1
KEX1	TVP38
OSH7	BOP1
YSC84	YSC84
PIS1	OSH6
NUP85	NUP120
FAT1	ERG7
TCB3	HXT2
ERP1	ALG5
FAT1	KES1
EXO84	SEC8
SLC1	AYR1
HTZ1	HHO1
FMP45	PDR12
TVP15	HNM1
OSH2	MYO5
DHH1	EDC3
ERV25	GOT1
NOP7	NOC2
DNF2	DNF1
TIF4632	DED1
PEP1	ENT3
LPP1	LPP1
PMC1	YML018C
RFC2	RFC3
GAR1	PWP1
HSP30	MID2
HNM1	YLR413W
AUR1	YMR010W
ERV25	RBD2
BAP2	RBD2
TVP15	HXT1
YGR054W	DED1
MUP1	BOP1
TVP15	KRE27
GOT1	RBD2
KEX1	PDR12
AKR1	TVP38
SEM1	ADE17
TVP15	TVP38
TPO1	TCB3
CKB2	CKA2
CPT1	CPT1
HSE1	VPS27
EHT1	KES1
RPB3	RPB11
FTR1	HXT1
NUP159	NUP82
MSC7	ORM2
ARF1	LEM3
EHT1	AYR1
USO1	USO1
STE24	PPZ1
TPO2	PDR5
TPO1	TPO3
CDC39	POP2
SNA3	VPS66
QNS1	QNS1
VPS24	SNF7
TPO2	MID2
SNA3	VMA13
AKR1	RET2
PHO88	ORM2
SEC4	HXT1
ARC35	LAS17
ADE16	VMA8
ERP1	CPT1
DOP1	HXT1
FTH1	PMC1
RBD2	COG4
SKI8	HRK1
SFT2	ATG27
EPT1	CPT1
SSH1	ERP4
GPA2	YJL016W
RPB5	RPA135
VHT1	MID2
SCS7	MSC7
HNM1	TPO1
SFK1	YLR413W
SEC4	ALO1
MCD4	ERV25
PGM2	VMA8
DNF2	MID2
PMC1	VAC8
PEX11	PEX25
HNM1	YLR326W
EMP47	RET2
RPA49	RPA49
SEC4	APP2
SNA3	AYR1
ARC18	CHC1
OSH7	TCB3
LSP1	YGR054W
TIF4632	GFD1
LSP1	EFT2
TGL1	AYR1
HSP30	PPZ1
DHH1	NAM7
BUD32	KAE1
APL6	CHS5
VPS21	MRS6
SHE3	TPM2
DHH1	PUF4
KEX2	BOP1
RIM1	TPO2
EHT1	RER2
ERP1	PIS1
ATG20	SNX4
PIS1	AYR1
GTR1	VMA8
SNQ2	TPO3
VRP1	ARC18
KEL1	KEL1
LSP1	YGR169C-A
YBL029C-A	HSP30
FMP45	YGR130C
EHT1	TGL1
DNF1	PIN2
DRS2	DNF1
TVP15	YBT1
SWP1	SPC2
AKR1	NEO1
PRO1	PRO1
EHT1	YHR003C
YBR241C	ARF1
SNA3	PDR12
TWF1	SRV2
NUP82	NUP120
YBL029C-A	FMP45
SEC7	PIN2
RAV2	VMA5
TVP15	YML018C
TVP15	VPS5
SAP155	ADE17
SLC1	YJU3
YBL029C-A	TPO1
DHR2	UBP10
CIC1	PWP1
YNL313C	EFT1
KRE27	KRE27
SNQ2	PDR5
LSM2	CDC39
FAT1	AYR1
PHO88	GOT1
AKR1	YMR010W
TVP15	VPS68
ERG26	ERV25
ERG25	RBD2
CIC1	DBP2
HNM1	PPZ1
TCB3	TPO4
SCS7	PHO88
KEX1	RBD2
SHR3	YMD8
GAR1	RPA43
SYG1	SYG1
YBL029C-A	GPA2
ACB1	ALO1
SFB3	SFB3
GPX2	TPO3
PEP1	ATG20
SEL1	SEL1
DID4	SNF7
CTR2	RBD2
ASM4	NDC1
SFT2	YML018C
YBP1	YAP1
ERG7	YJU3
SDS24	SAP155
CIC1	NOP15
SSL2	ALO1
TPO4	OSH6
HHF1	HIF1
SHE3	SHE2
ARP2	VRP1
FTH1	VAC8
YCR043C	AKR1
KRE27	ORM2
RTN2	RTN2
FAA3	TPO3
AKR1	ATG27
FMP45	PST2
SCS7	YKL088W
RCN1	CNB1
OSH7	WSC2
ARF1	RET2
FAA3	ALO1
UBC13	SIP5
HNM1	YGL108C
OLE1	TPO4
RIM1	TPO4
FAT1	YLL012W
SNA4	PMC1
EBP2	NOC2
NUP57	NUP57
PIB2	VAC8
ARC18	SRV2
ERV29	ERP5
KEX1	DPP1
HSP30	HXT1
WSC2	PDR12
INP53	GGA2
PIB2	MEH1
CDC39	CDC39
ERP1	GTT1
VPS38	MRL1
DHH1	YGR054W
VPS60	SNF7
TPO2	TPO3
SWP1	GTT1
NMD3	TIF6
VHT1	YBR052C
SYP1	PDR12
DNM1	ALO1
SIT4	IKI3
OLE1	YKL088W
MAM33	LIT2
HHF1	HHT2
PUF4	PUF4
WHI3	NOT3
TPO1	MID2
PHO88	YKL088W
FAT1	YJU3
MSP1	ALO1
DOP1	TVP15
CHS3	BOP1
PEX14	PEX11
ERP1	ERG26
SNA3	SEL1
TVP15	SEC26
ARF1	CPR8
DRS2	SEC7
SYP1	LAS17
SYP1	DNF1
ERV29	YKL088W
MYO4	SHE3
WSC3	MID2
WBP1	ORM2
YBR241C	AKR1
SKI8	ADE17
GPA2	SFK1
RRP4	SKI3
MPT5	PUB1
CHS3	RET2
THO1	DBP2
DBP1	DED1
SFT2	TVP15
IST1	VTA1
ARF1	TVP15
DOP1	FTH1
ADE16	ADE16
TPO2	TCB3
YER113C	LPP1
SYP1	HNM1
FMP45	MSC3
LOC1	FPR4
MSC7	ERV25
KEX1	CHS7
PHO88	PIS1
HSP30	TCB3
CDC39	WHI3
PSP2	DED1
YAL053W	CHS3
MUP1	YLR326W
SFK1	TPO3
PIN4	CAF40
ELP6	ELP4
LIT2	MID2
NUG1	CGR1
ERG7	ERG7
SWP1	UIP4
DRS2	PIN2
YPT6	MRS6
DNF1	DNF1
PGM2	PGM2
LSP1	ARC35
YBL029C-A	SFK1
YCR043C	YMR010W
KEX1	COG6
BAP2	DIP5
IML2	ALO1
SLA2	SLA1
SNQ2	TPO1
DOP1	HNM1
PHO88	SPC2
HSP30	BOP1
WHI3	CAF40
PEP1	VPS68
HIF1	HHT2
PST2	MEP3
SHR3	SOP4
CDC39	LSM4
PMC1	MRL1
SSD1	DED1
ERG7	RER2
GPA2	TPO4
PEP1	FTH1
SHR3	PIS1
HSP30	ITR1
MPT5	DEF1
PEP1	PEP8
FMP45	LIT2
SLY1	HXT1
DOP1	YMR010W
WHI4	NOT3
FMP45	SFK1
LSM4	PUF4
PEX11	AAT2
GTR1	GTR1
CDC39	LSM3
PEX13	PEX11
YPT31	ALO1
CDC36	MOT2
VPS5	PEP8
CDC39	DEF1
YBL029C-A	GPX2
CYR1	CYR1
SHS1	CDC11
RRP5	NOC2
SEC4	PEX11
YGR130C	TPO4
SGN1	PUB1
TCB3	RSN1
FMP45	YLR326W
HNM1	MEP3
NST1	NOT3
MUP1	TPO4
RIM1	SFK1
PHO88	VHS3
VPS29	VPS17
YBL029C-A	FTR1
VPS5	VPS5
MOT2	DEF1
YMR010W	PIN2
LSP1	HNM1
ERG26	ORM2
PPZ1	URA5
SEC61	ERV25
SUR2	PPZ1
SFT2	PMC1
HYR1	PDR12
FTH1	MEH1
SSL2	PGM2
SNA3	ERG27
HXT1	VAC8
VPS29	VPS29
NUP60	KAP95
COG3	COG6
YAL053W	GPA2
GPA2	TCB3
LSP1	PPZ1
EMP70	BSC6
SSK1	SSK2
HHF1	ASF1
PMC1	ATG27
YGR130C	SFK1
SYP1	SHS1
GSY2	ADE17
FMP45	TPO3
ARF1	YMR010W
FMP42	PMC1
SMI1	GGA2
LIT2	LIT2
EHT1	TOM20
DHH1	DED1
SUR2	ORM2
SSH1	GOT1
ARC18	MYO5
CHS3	KEX2
PPZ1	BOP1
ERP1	SPC1
MAM33	MID2
HSP30	OSH6
GPX2	HNM1
SSH1	ERV29
YLR413W	TCB3
YDR352W	PMC1
VHT1	TCB3
PLM2	TCB3
EHT1	YJU3
EMP47	VPS68
INO1	ADE17
FTH1	YDR352W
RIM1	YLR326W
DEF1	ADE17
FMP20	ALO1
FTR1	FET3
LIT2	PDR12
ARF1	AKR1
FTH1	YDL199C
HXT1	TPO3
VPS29	VPS5
YCR043C	TVP15
FTR1	TPO3
YDR034W-B	AKR1
FPS1	FPS1
YMR010W	CPR8
HNM1	MSC3
PEX12	PEX11
FMP45	FCY2
DOS2	YMR010W
GPA2	OSH6
OLE1	ILM1
HNM1	YJU3
PIN4	MOT2
LYS21	LYS20
COT1	COT1
NST1	CAF40
YPT7	MRS6
HNM1	GDI1
RIM1	GPA2
ERP1	GOT1
YGR106C	YNL190W
KAR4	CAF40
ERV25	UIP4
GID7	GID7
ARC19	MYO5
CDC36	CAF40
SWP1	DIP5
RPB5	YKE2
YVC1	YVC1
KEX1	BSC6
AKR1	BSC6
SFT2	SFT2
GIS2	DBP1
YMR010W	VPS5
SCS7	SSH1
ARC19	VRP1
HOS3	HOS3
PMC1	GTR2
ERP1	VHS3
LSM4	LSM4
EBP2	CGR1
GPA2	YGR130C
CDC36	NOT3
RPA34	YMR269W
AUR1	AKR1
DHH1	DCP1
GTT1	ERV25
DOP1	TPO2
SLA1	CHC1
ERP1	EPT1
YOR1	TPO4
HSP30	GPA2
GPA2	YOR1
MID2	TPO4
FMP45	TPO2
HYR1	ALO1
ERP6	ERP4
SOP4	ORM2
SNQ2	HNM1
HSP30	HNM1
HMG2	HMG2
MSC3	MSC3
FMP42	VMA13
PEX4	PEX11
PEP1	YMR010W
GPA2	MEP1
EHT1	GDI1
SSL2	ADE16
YBL029C-A	HXT5
ATG27	VPS68
GPA2	TPO2
SLF1	DEF1
MYO5	LAS17
RIM1	FMP45
ALO1	PGM2
HNM1	YMR010W
GLN3	URE2
SFK1	BOP1
DHH1	MOT2
DHH1	EDC2
MUP1	TCB3
ERV29	PIS1
HSP30	STE20
DHH1	MPT5
FAT1	TGL1
GPI13	ORM2
SHR3	ORM2
SFK1	SFK1
SYP1	PST2
SLY1	COG4
GPA2	WSC2
PPZ1	PDR12
PEX10	PEX11
RVS161	APP2
EBP2	NOP4
SEC7	DNF1
CDC39	DHH1
MOT2	NST1
ALO1	UIP4
SYP1	CDC11
LAS17	END3
LSG1	YVH1
PMC1	VPS35
PXR1	NOP10
VPS35	MVP1
ACB1	HUG1
YAL053W	SFK1
GIS2	DBP2
ERV25	VHS3
NAM7	DCP2
HXT1	TCB3
YDR034W-B	TPO1
FMP45	HXT1
YDR381C-A	ALO1
SNQ2	TPO2
HNM1	WSC2
ERG25	ALG5
FMP45	HXT5
SEC4	MRS6
RVS167	VRP1
ITR1	YGR130C
LSM6	LSM4
RGD2	RGD2
LOC1	BRX1
PEX14	PEX17
ARC19	ARC18
AFG2	AFG2
ARC19	LAS17
LSB3	INP52
GPM2	HUG1
ORM2	SPC2
PBP1	YHR121W
ARC18	LAS17
PRP43	NOP10
HSP30	FMP27
PPZ1	TPO4
EMP47	PMC1
LSM4	DEF1
ARR4	MDM39
UTP5	YIL127C
BBC1	ARC15
HXT5	PDR12
FTH1	VPH1
ATG27	GRD19
HNM1	YGR130C
DHH1	LSM6
ERV29	SEC61
MID2	WSC2
FMP45	YGL108C
LSG1	TIF6
ATG27	VPS17
BBC1	MID2
FMP45	YJL016W
LSP1	ADE16
PMC1	MEH1
VMA7	VAC8
GIN4	PDR12
YBL029C-A	ARF1
BRE5	DED1
SYP1	WSC2
GPA2	FTR1
ERV29	ERV41
SEC6	MSO1
GPA2	YGL108C
BAP2	ERV25
PNO1	KEL3
STV1	VMA13
COG3	RBD2
FTH1	GTR2
PEX11	ARF3
PEP1	GGA2
SCS7	ORM2
PTC1	NBP2
TGL1	YIM1
BEM1	BEM1
FAA3	PDR12
ARP2	ARC18
BBC1	BBC1
YBR267W	ARX1
SYP1	GPA2
YOR1	BOP1
SFB3	RBD2
ERP1	UIP4
PUF4	WHI3
SNA4	GTR1
VPH1	VMA8
SFT2	FTH1
YBR241C	SFT2
SLY1	GRH1
SFK1	YLR326W
YBL029C-A	QDR2
APM3	APM3
NST1	POP2
PMC1	VPH1
FTR1	YOR1
SNF7	VTA1
GDH2	AAT2
RGA2	RGA2
LSM4	DCP2
HXT1	DIP5
SLA1	SLA1
SLA1	VRP1
NUP100	KAP95
ARF1	BSC6
LSM4	YGR054W
DCS1	ADE17
MCR1	ALO1
TMS1	PMC1
LSP1	BOP1
YCR043C	SNA3
DOS2	AKR1
YKE2	GIM3
KRE27	PIS1
PUF4	DEF1
CTK2	CTK3
AKR1	PIN2
SEY1	PIS1
EPT1	ERV25
LSP1	TPO4
GTT1	SNA3
IKI1	ELP3
WTM2	WTM2
SOF1	UTP14
SSH1	ORM2
FTH1	MRL1
RIM1	YGR130C
HNM1	RBD2
FMP45	TPO1
EXO84	SEC5
GIN4	MID2
FTH1	HXT1
SNQ2	TCB3
RIX7	RIX7
HSP30	TPO2
SUR2	YKL088W
CDC39	MPT5
FTR1	MUP1
FPS1	MID2
VHT1	FMP45
TPO1	TPO1
YBL029C-A	PST2
PMC1	NCR1
QCR9	ALO1
ENA2	PDR12
GTT1	RBD2
YOR1	MID2
UBP10	NOC2
AUR1	CPR8
FTH1	DNF1
YDJ1	YDJ1
TPO2	TPO1
VAM7	PEP5
VHT1	PDR12
PMC1	VPS68
YGR054W	NAP1
ARF1	EPT1
