TAG	NAME	GWEIGHT	1181-0519.x	1181-0519.y	FK506.x	FK506.y	CuSO4.x	CuSO4.y	doxorubicin.x	doxorubicin.y	atorvastatin.x	atorvastatin.y	AA-mixture.x	AA-mixture.y	methionine.x	methionine.y	menadione.x	menadione.y	H2O2.x	H2O2.y	ethanol.x	ethanol.y	heat-shock.x	heat-shock.y	N-starvation.x	sorbitol.x	NaCl.x	NaCl.y	sorbitol.y	N-starvation.y
TM_0807	TM_0807	1.000000	-0.024492	-0.300887	-0.219736	-0.140607	0.163749	-0.046109	-0.045705	-0.088170	-0.048591	-0.084998	0.129954	0.190019	0.116178	0.043995	0.111039	0.284313	-0.045518	0.028635	0.153265	0.210491	-0.241838	-0.452826	0.067056	-0.041392	0.027555	-0.212342	0.133904	0.019066
TM_2183	TM_2183	1.000000	-0.094923	-0.295454	-0.297203	-0.357514	-0.155433	-0.315358	-0.099688	0.072506	-0.016619	-0.277792	0.217898	0.249877	-0.418822	-0.296075	0.045604	0.145848	0.464401	0.446836	0.368173	0.190951	-0.265739	-0.286264	0.170394	0.005781	0.008643	0.216317	-0.025770	0.183021
TM_3262	TM_3262	1.000000	-0.249362	-0.375368	-0.281330	-0.223284	-0.073113	-0.356888	-0.009104	-0.058223	0.144959	-0.027213	0.126518	0.266134	-0.176104	-0.130577	0.124004	0.019445	0.318224	0.213956	0.356144	0.153989	-0.628303	-0.512906	0.283305	0.080929	0.025056	-0.064365	0.222858	0.165461
TM_2634	TM_2634	1.000000	-0.377629	-0.243942	-0.044096	-0.223872	-0.235704	-0.014953	0.255181	0.321875	-0.179810	-0.293317	0.298659	0.206791	-0.026830	-0.105923	0.102669	-0.029907	0.156084	0.271127	0.270517	0.359966	-0.370659	-0.195187	0.198500	0.010677	0.200257	-0.114450	0.116552	0.106664
TM_3095	TM_3095	1.000000	-0.123883	-0.196406	-0.130395	-0.200290	-0.062540	0.047671	0.086386	0.200857	-0.312425	-0.221704	0.061173	0.065163	-0.151900	-0.084767	0.044194	-0.010789	0.057386	-0.001088	0.136393	0.163784	-0.459608	-0.413886	0.178882	0.005689	0.056159	-0.087908	-0.033298	0.051560
TM_3254	TM_3254	1.000000	-0.153905	-0.070607	-0.084322	-0.108853	0.125387	-0.011184	-0.058050	-0.318976	-0.061290	-0.006740	-0.075137	0.010370	0.172042	0.073195	0.070614	0.068748	-0.127158	-0.033870	0.277243	0.246937	-0.289566	-0.477992	0.197120	0.100291	0.404057	0.303342	0.016119	0.001295
TM_4030	TM_4030	1.000000	-0.281372	-0.208355	-0.237628	-0.156041	0.015126	-0.019997	0.052017	0.024830	-0.135975	-0.143462	-0.000041	-0.006562	0.139222	0.017224	-0.141776	-0.016920	-0.150345	-0.052119	0.257160	0.211112	-0.359351	-0.272208	0.171747	0.142240	0.190329	0.211005	0.006792	0.160543
TM_0402	TM_0402	1.000000	-0.077880	0.009133	-0.049232	-0.062602	0.026396	0.032561	-0.032865	-0.076044	0.018434	-0.000535	-0.322713	-0.133150	0.119395	0.036164	0.018484	0.002279	0.053051	0.034687	0.168215	0.233785	-0.402279	-0.362134	0.079034	-0.026140	-0.149825	-0.256548	-0.066775	0.041754
TM_0563	TM_0563	1.000000	-0.088893	0.048249	0.005036	-0.014743	0.117612	-0.065183	0.007699	0.016453	0.019874	0.067024	-0.303967	-0.316682	-0.067061	-0.039151	-0.025825	0.073309	-0.141531	-0.114697	0.180006	0.181747	-0.269431	-0.324416	0.068299	0.025451	0.078271	-0.035954	0.034265	0.117623
TM_4250	TM_4250	1.000000	-0.012067	0.036565	-0.023154	-0.089789	-0.095239	0.028063	-0.016590	0.056880	0.005739	-0.007385	-0.244278	-0.097392	-0.071983	-0.009158	0.028304	-0.028929	0.046940	0.122946	0.381516	0.430063	-0.110093	-0.303786	0.092786	0.074571	0.003866	0.003318	-0.041822	0.231482
TM_0347	TM_0347	1.000000	-0.060168	-0.095718	-0.175053	-0.131961	0.102924	0.049975	-0.318260	-0.278417	0.219080	0.353747	-0.089415	0.043013	-0.129090	-0.113512	0.091456	0.176737	-0.162758	-0.405528	0.339954	0.338358	-0.234592	-0.467057	0.175190	-0.025540	0.027062	0.010231	0.047867	0.209978
TM_3508	TM_3508	1.000000	0.237121	0.144936	-0.149723	-0.017811	0.021319	0.068634	-0.114952	-0.153127	0.402395	0.287638	0.032303	0.014720	-0.396153	-0.432331	0.048478	-0.050401	-0.133410	-0.317729	1.068632	1.143031	-0.587932	-0.655276	0.591623	-0.012071	-0.002170	-0.387974	-0.100629	0.543061
TM_1112	TM_1112	1.000000	-0.060316	0.016320	-0.011877	0.082625	0.261944	-0.004405	-0.108710	-0.070327	-0.039698	0.114029	-0.004949	-0.097950	0.036118	0.179255	0.159584	0.112193	0.031695	-0.158383	0.404553	0.313211	-0.389879	-0.353979	-0.008087	-0.198688	0.134029	0.224167	-0.015928	-0.128077
TM_2999	TM_2999	1.000000	0.085401	0.151580	0.051171	0.004995	-0.010579	-0.014342	-0.347532	-0.125090	-0.043699	-0.095078	-0.018552	-0.057957	0.009316	-0.080849	0.041707	0.002647	0.100884	0.000155	0.341071	0.381006	-0.260007	-0.181737	0.053382	-0.048930	0.140745	0.121488	-0.007659	-0.062273
TM_0503	TM_0503	1.000000	-0.036682	-0.049961	-0.057852	-0.018572	-0.016669	0.017731	0.147403	0.015551	0.096515	0.092447	-0.232013	-0.236243	-0.112500	-0.116950	0.005830	0.051156	0.268136	0.211885	0.274718	0.198483	0.059472	-0.168592	0.071796	-0.177805	-0.012724	-0.030396	0.030065	0.006124
TM_4004	TM_4004	1.000000	-0.166807	-0.103379	-0.096880	-0.083361	-0.049489	-0.202700	0.234338	-0.022280	0.069820	-0.095959	-0.129828	-0.205674	-0.268227	-0.253546	0.183692	0.039392	0.310820	0.255959	0.303081	0.237545	0.049033	-0.452339	0.238325	0.209207	0.060380	0.074959	-0.081325	0.356909
TM_3167	TM_3167	1.000000	-0.057810	0.023030	-0.149988	-0.067891	0.323798	0.542368	0.564095	0.530201	0.223488	0.186515	-0.266038	-0.403400	-0.392940	-0.509889	-0.110138	-0.179997	1.013245	0.970801	0.022413	0.079592	-0.603483	-0.357857	-0.175114	-0.132662	0.177581	0.146476	-0.037949	0.174220
TM_1620	TM_1620	1.000000	0.150700	0.158000	0.183303	0.132003	0.117194	0.095482	-0.005929	0.079385	-0.165082	-0.158932	0.156673	0.097218	-0.071179	-0.065320	-0.085207	-0.133380	0.449807	0.371166	-0.008035	0.004394	-0.090509	0.011729	-0.031393	-0.055817	-0.136590	-0.025827	-0.049212	0.024834
TM_2066	TM_2066	1.000000	0.225749	0.283825	0.166220	0.149598	0.088944	-0.026837	-0.101895	-0.083665	-0.202134	-0.202960	0.152515	-0.058560	-0.078065	-0.058587	0.008408	0.000439	0.292565	0.214448	0.068932	0.170584	0.001145	-0.066210	-0.120006	0.133106	-0.004932	0.106364	0.134521	-0.063717
TM_0626	TM_0626	1.000000	-0.035828	-0.044981	-0.069404	0.068433	-0.172828	-0.021286	-0.386493	-0.693443	0.010445	-0.035141	0.250194	0.129100	0.011975	0.031893	0.004257	0.068048	0.190184	0.040789	-0.460759	-0.071381	-0.003360	-0.317283	0.446756	-0.311421	0.378704	0.066225	0.054834	0.100212
TM_2278	TM_2278	1.000000	-0.251940	-0.244241	-0.354803	-0.340509	0.030622	0.157272	-0.552813	-0.404487	0.005608	-0.143934	0.135542	-0.007394	-0.009679	-0.272622	0.181019	-0.061416	0.144148	0.285978	-0.391735	-0.082792	0.023981	-0.352872	0.330727	0.166217	0.296050	0.077594	0.244781	0.324276
TM_1538	TM_1538	1.000000	-0.323693	-0.387629	-0.156280	-0.105281	0.078185	-0.027478	-0.727653	-0.689690	-0.012613	0.008476	0.051340	0.041942	0.009880	0.087508	0.073244	0.078788	-0.002808	-0.015986	-0.027572	-0.072667	-0.062341	-0.018868	0.003321	0.075768	-0.078657	0.008860	0.060523	0.003605
TM_2424	TM_2424	1.000000	0.458295	0.435142	-0.222236	-0.175899	-0.056901	0.071417	-0.603460	-0.601118	0.439919	0.421288	-0.075740	-0.156545	0.207382	0.216414	0.081028	0.040312	0.030035	-0.175251	0.385020	0.392396	-0.093312	-0.336287	-0.384532	0.007329	-0.021570	-0.027587	0.090386	-0.158166
TM_0500	TM_0500	1.000000	0.121194	-0.039723	-0.231413	-0.312930	0.174150	0.126061	-0.267134	-0.261107	0.013417	-0.108361	-0.359716	-0.300170	-0.005650	-0.163015	0.232414	0.261232	0.582485	0.547751	0.541196	0.591592	-0.433975	-0.131272	-0.032820	0.035819	0.169440	0.262149	0.061199	-0.023414
TM_2017	TM_2017	1.000000	0.121156	0.072682	-0.181068	-0.371057	-0.047113	0.079460	-0.360257	-0.310188	0.128339	0.058866	-0.015884	0.081298	0.034499	0.013767	0.411600	0.417604	0.862656	0.949163	-0.055415	-0.079217	-0.269098	-0.161658	-0.139739	-0.036288	-0.159377	0.154232	-0.117086	0.176747
TM_2911	TM_2911	1.000000	0.026480	-0.003125	0.034695	-0.029488	-0.152251	0.009350	-0.061204	-0.209990	0.012533	0.041610	-0.268860	-0.044349	-0.075097	-0.036558	0.176479	0.089894	0.554638	0.484435	0.094601	0.094455	-0.025124	0.079357	-0.021386	0.003664	-0.160278	-0.170297	0.042195	-0.067198
TM_3682	TM_3682	1.000000	-0.623300	-0.381941	-0.146977	-0.099877	-0.150065	-0.142087	-0.624774	-0.577098	-0.053706	-0.129197	0.045074	0.069326	0.594184	0.630509	0.260781	0.352772	0.818344	0.806778	0.393099	0.406398	-0.546560	-0.424110	-0.434011	0.304258	0.395452	0.206098	0.283829	-0.201783
TM_0631	TM_0631	1.000000	-0.012265	0.057633	0.140136	0.189017	-0.023130	-0.017127	-0.214204	-0.361384	0.146018	0.033789	0.047454	-0.080896	-0.029691	0.013470	0.055201	-0.040613	0.253957	0.277606	-0.037388	0.026502	-0.035595	-0.193133	-0.030327	0.144258	-0.022455	0.018387	0.146046	-0.013763
TM_2251	TM_2251	1.000000	0.078665	0.085724	0.245328	0.123709	0.026598	0.035246	-0.189552	-0.162942	-0.025256	0.014547	-0.111443	-0.222972	-0.103435	-0.123726	-0.143840	-0.219257	-0.017695	0.010718	0.121523	0.183099	-0.028489	-0.191022	-0.115874	0.262181	0.527889	0.406828	0.258320	-0.351700
TM_0764	TM_0764	1.000000	0.104467	0.147090	0.214756	0.183362	-0.011838	0.005012	-0.354289	-0.258516	-0.000478	-0.000694	-0.048387	-0.104585	0.009824	-0.040434	0.071173	0.005292	-0.055908	-0.092810	-0.140813	-0.087643	-0.016379	-0.095354	0.103627	0.011632	0.215898	0.207121	0.091192	0.046192
TM_2192	TM_2192	1.000000	0.039239	0.042405	0.155105	0.122000	-0.015784	0.064429	-0.285572	-0.330012	0.074069	0.092795	-0.270686	-0.268271	0.014469	-0.088876	-0.047145	-0.084541	0.014648	-0.118761	-0.077589	-0.074557	-0.173319	-0.170593	0.012473	0.187363	0.159554	0.128933	0.111691	-0.009695
TM_1762	TM_1762	1.000000	0.083456	0.048127	-0.009727	0.047498	0.012144	-0.087058	-0.619992	-0.774551	0.085906	0.103052	-0.030792	0.018875	-0.219128	-0.216993	0.003280	-0.006375	0.088860	0.071585	-0.147868	-0.125503	-0.367446	-0.494943	-0.060945	-0.007990	0.156657	0.105512	0.022767	0.060615
TM_3359	TM_3359	1.000000	-0.092465	-0.178527	0.091236	-0.018099	0.001225	-0.306237	-0.480692	-0.407618	0.057177	-0.009659	-0.051414	-0.172951	-0.276436	-0.297193	0.059600	0.118180	0.001608	0.073330	0.177262	0.094738	0.173149	0.012484	-0.088675	0.033650	0.368495	0.423627	0.097391	-0.296140
TM_3637	TM_3637	1.000000	0.287731	-0.299219	-0.821319	0.064093	0.512640	0.443064	-3.244657	-3.136706	-0.192601	0.041257	-1.645377	-3.202748	-2.024531	-0.871250	0.696070	0.412893	1.749736	1.018098	0.840588	0.728544	-1.648559	-0.744493	-0.869910	1.307962	1.202173	1.382089	-0.055954	-2.321070
TM_3760	TM_3760	1.000000	-0.002774	0.105567	0.279480	0.272002	0.161952	0.119791	-0.118336	-0.086920	-0.225664	-0.157050	-0.289193	-0.546395	-0.135265	-0.170130	0.102026	-0.081427	-0.000354	-0.023901	0.253718	0.332874	-0.417726	-0.532726	0.005950	0.217799	0.075711	0.180903	0.184459	-0.113127
TM_3844	TM_3844	1.000000	0.023209	-0.014959	0.139064	0.129620	-0.151165	-0.065308	-0.851177	-0.315559	0.016043	0.022801	0.220576	0.283408	-0.222600	-0.266879	0.020751	-0.045456	0.326368	0.257597	0.175421	0.274135	-0.458502	-0.134800	-0.162866	0.095560	-0.366052	-0.109012	0.160643	-0.063713
TM_0523	TM_0523	1.000000	-0.144637	-0.192501	-0.207155	-0.006276	-0.028613	-0.058604	-0.249742	-0.316659	0.025732	0.013311	-0.001323	-0.054325	0.128596	-0.000793	0.021943	-0.009215	-0.489694	-0.393670	0.241810	0.209340	0.161075	0.099491	0.015914	-0.042098	0.041963	0.083849	0.069039	0.048649
TM_0738	TM_0738	1.000000	-0.011421	-0.068657	0.111980	0.018909	0.002013	0.004595	-0.213686	-0.236993	0.049218	0.053801	-0.104349	-0.043247	0.020279	0.040944	0.007343	-0.006004	-0.651078	-0.627098	-0.110772	-0.093635	0.135849	0.055966	0.014255	0.111572	0.098321	0.056345	0.032515	-0.005687
TM_0906	TM_0906	1.000000	-0.073601	0.008190	0.264579	0.281722	-0.115448	-0.010423	-0.351951	-0.546586	0.132400	0.069522	0.107448	0.127080	0.108017	0.149701	0.143322	-0.084826	-1.125323	-0.621753	0.068307	-0.002827	-0.299325	-0.720109	0.061632	-0.245117	-0.062123	0.127720	-0.012955	-0.076241
TM_0403	TM_0403	1.000000	0.074608	0.118572	0.100590	0.064499	0.077274	0.015296	-0.096432	-0.006593	0.175680	0.163888	-0.364913	-0.229440	0.009019	0.005264	0.022938	0.110322	-0.589833	-0.560490	0.194367	0.227196	-0.209706	-0.054395	-0.080883	-0.033714	-0.036568	0.011070	-0.062824	-0.042742
TM_0188	TM_0188	1.000000	0.051300	-0.175229	0.074190	-0.146701	0.038525	-0.066380	-0.162051	-0.045088	0.126758	0.096232	-0.367492	-0.231194	0.069636	0.191317	-0.063379	-0.014945	-0.660720	-0.889347	0.404541	0.347184	-0.378144	-0.452713	0.019563	0.025003	0.289107	0.424145	0.035091	-0.075248
TM_1210	TM_1210	1.000000	0.080313	0.008342	0.116389	0.047858	0.031890	0.144564	-0.315696	-0.089784	0.039743	-0.064529	-0.157369	-0.013811	0.120883	0.093838	-0.155150	-0.048475	-0.433947	-0.491622	0.231351	0.245923	-0.417772	-0.253495	-0.140651	-0.070511	0.206548	-0.005792	-0.012402	0.000763
TM_0579	TM_0579	1.000000	0.082814	0.007194	0.142108	0.158649	0.023693	0.014681	0.021814	0.037282	-0.003351	-0.051334	-0.031345	-0.180426	-0.236221	-0.153969	-0.076492	-0.051000	-0.193121	-0.160655	0.189324	0.229853	-0.014788	0.066965	-0.166486	0.033304	-0.076218	0.064448	-0.012709	-0.075570
TM_0582	TM_0582	1.000000	0.081947	0.022626	0.075127	0.209920	0.032311	-0.059583	0.033403	0.017670	-0.072907	-0.100484	0.014396	-0.046365	-0.285454	-0.301749	-0.164686	-0.244125	-0.669426	-0.789125	0.100152	0.082613	0.000383	0.097619	-0.309077	-0.014114	0.181052	0.234861	0.115521	-0.223094
TM_0641	TM_0641	1.000000	0.042322	0.050093	0.072668	0.058206	0.087316	0.019100	0.049705	0.128231	-0.014017	-0.082233	-0.084782	-0.280673	-0.097562	-0.069965	-0.062879	-0.183346	-0.643659	-0.820558	0.297912	0.303500	0.063911	-0.104783	-0.136531	0.149695	0.093490	0.212923	-0.062055	-0.150991
TM_1779	TM_1779	1.000000	0.124493	0.080817	0.258026	0.193354	-0.073146	-0.153857	0.148400	0.182550	0.026988	-0.035493	0.110072	0.009217	-0.091519	-0.075019	-0.030078	-0.109645	-0.697382	-0.982954	0.594503	0.628371	0.288095	0.283092	-0.044178	-0.022799	0.075499	-0.013137	-0.098927	-0.136243
TM_2060	TM_2060	1.000000	0.163902	0.147555	0.382858	0.289956	-0.041886	-0.081379	0.035443	0.035956	-0.091326	-0.076904	0.200277	0.096795	0.011048	-0.018734	-0.302256	0.000915	-0.440927	-0.409164	0.351023	0.373405	-0.011049	0.015796	-0.202964	0.004956	0.077208	-0.021643	-0.087992	-0.083059
TM_1481	TM_1481	1.000000	0.063653	0.011202	-0.001903	-0.055142	0.013785	-0.015622	0.045716	0.035948	-0.266182	-0.075094	-0.029430	-0.007590	-0.126779	-0.149764	0.013144	-0.120560	-0.437919	-0.128135	0.346648	0.406882	0.084423	-0.039932	0.159330	0.104610	0.036310	0.022341	-0.209137	0.125456
TM_1973	TM_1973	1.000000	0.023710	-0.036678	-0.084394	-0.051397	0.011325	-0.076369	0.308718	0.200994	-0.027483	-0.051197	-0.080673	-0.075074	0.036594	-0.001281	-0.061985	-0.124349	-0.251018	-0.303092	0.607789	0.595061	0.018199	0.096390	0.121069	-0.093658	0.234753	0.009481	0.045419	0.158779
TM_2405	TM_2405	1.000000	-0.136259	0.024789	0.089108	0.005417	0.026183	0.005837	0.379295	0.373141	-0.000753	0.043376	-0.022026	-0.052936	-0.092120	-0.021134	-0.177560	-0.284559	-0.308359	-0.219611	0.546080	0.602602	-0.054123	-0.024759	0.042091	0.144389	0.118160	0.242024	-0.126526	-0.099578
TM_1459	TM_1459	1.000000	-0.120288	-0.177258	-0.065249	-0.389169	-0.121732	-0.073728	0.056303	0.087808	0.110114	0.019004	0.003715	0.203596	0.019110	-0.004827	-0.080652	0.064778	-0.379304	-0.381004	0.505493	0.480285	-0.068519	0.032048	-0.197588	0.085050	-0.033755	0.159492	-0.048183	0.116494
TM_2772	TM_2772	1.000000	-0.251452	-0.196932	-0.118150	-0.175753	-0.031393	-0.115504	0.092068	0.004413	-0.020917	-0.072003	0.202239	0.120560	0.029516	0.068228	0.011279	0.010811	-0.995047	-0.779578	0.502356	0.404164	-0.035325	-0.100435	0.007833	-0.015988	0.222339	0.348000	0.077052	0.010725
TM_3021	TM_3021	1.000000	0.033269	0.026271	-0.231365	-0.218803	-0.008496	-0.064828	0.134685	0.104670	0.103545	0.073770	0.011142	-0.087320	-0.021103	-0.076249	-0.018998	-0.025406	-0.425829	-0.309293	0.321050	0.343580	0.080706	0.027070	0.161889	-0.177386	0.010057	-0.017072	-0.107204	0.234196
TM_1334	TM_1334	1.000000	0.010565	-0.002734	0.156173	0.037499	0.000533	-0.062565	-0.054275	-0.026572	-0.063292	-0.094688	0.203727	0.106012	-0.055387	0.113672	-0.062032	0.012272	-0.196054	-0.307743	0.322549	0.309490	0.208360	0.258218	-0.120773	-0.018993	-0.001006	0.140247	0.003103	-0.238507
TM_2318	TM_2318	1.000000	-0.039491	-0.201467	-0.039908	0.018681	0.164265	0.125860	0.183321	0.305791	0.141853	0.192955	0.027857	-0.098613	0.286362	0.282223	-0.054379	-0.252367	-0.644590	-0.454106	0.119575	0.090461	-0.316435	-0.209889	-0.237350	-0.089893	0.208417	0.264635	-0.032660	-0.191855
TM_1489	TM_1489	1.000000	-0.236930	-0.362193	-0.162124	-0.117123	-0.048513	0.004604	0.122007	0.090950	-0.591599	-0.158355	0.051256	0.129655	-0.019185	-0.122058	-0.041013	0.098565	-0.838022	-0.570598	0.024611	0.031320	0.282753	0.149625	0.014370	-0.008881	0.380698	0.492146	0.009454	-0.135458
TM_0596	TM_0596	1.000000	0.136907	0.097252	0.310049	0.093963	0.133648	-0.026205	0.203455	0.150911	0.004171	-0.207193	0.138436	-0.023240	0.036716	-0.045291	-0.063579	-0.144720	-0.096882	-0.086260	0.414017	0.509367	0.206629	-0.307865	-0.508931	-0.017346	-0.040885	0.121592	-0.033084	-0.048413
TM_0602	TM_0602	1.000000	0.058860	0.048634	0.185374	0.174240	0.141713	-0.074161	0.055102	0.148363	-0.053209	-0.035930	0.091059	0.056521	-0.093417	0.053904	-0.054882	-0.056798	-0.059220	-0.204082	0.178193	0.098146	-0.058393	-0.203026	-0.173955	-0.022943	-0.076232	0.201771	-0.002477	-0.190166
TM_2894	TM_2894	1.000000	0.058548	0.211996	0.203251	0.149668	-0.080941	0.078688	0.093523	0.253102	0.002424	-0.251171	-0.011056	0.117970	-0.020998	-0.044022	-0.004087	-0.107046	-0.311654	0.050962	0.431132	0.495463	-0.270326	-0.746385	-0.033715	0.075381	0.001907	-0.271047	-0.276751	-0.217872
TM_3876	TM_3876	1.000000	0.064636	-0.041400	0.113825	-0.081114	0.007279	0.005148	0.177822	0.347965	-0.107735	-0.112290	0.054302	0.095957	0.043710	0.017816	-0.108644	-0.118787	-0.219919	-0.123673	0.137776	0.137853	-0.052764	-0.162950	0.104069	-0.001718	-0.090581	0.031303	-0.145902	-0.076062
TM_1490	TM_1490	1.000000	-0.058848	-0.010638	0.152639	0.002678	-0.098746	-0.088865	0.144467	0.119531	-0.128336	-0.105969	-0.009229	0.016741	0.104455	0.010739	-0.075922	0.062965	-0.006177	0.054273	0.290459	0.367381	-0.096531	-0.059433	-0.051871	0.053862	-0.029363	-0.271544	0.030951	0.129138
TM_2829	TM_2829	1.000000	-0.008082	-0.161598	0.077218	0.034681	-0.187821	0.022912	-0.023964	-0.101010	-0.237668	-0.016669	-0.147777	0.000383	0.077708	0.137557	0.168637	0.038435	-0.055778	0.066453	0.498435	0.448852	0.009107	-0.028681	0.101016	0.155415	-0.015534	-0.517853	-0.068925	0.053705
TM_3071	TM_3071	1.000000	0.098336	-0.087718	0.136258	0.073183	-0.017220	0.029648	0.172842	0.194019	-0.043213	0.038972	-0.209617	-0.061177	-0.023859	-0.068845	0.050747	0.025340	0.135886	-0.053836	0.309000	0.435599	-0.033382	-0.132337	0.135993	-0.231693	-0.052622	-0.207148	0.043479	-0.050631
TM_2603	TM_2603	1.000000	0.227528	0.212675	0.087087	0.180717	-0.121050	0.001340	-0.092943	0.020475	0.119377	-0.051257	0.069893	0.030792	0.121739	-0.005093	-0.189390	-0.226817	-0.143999	-0.168775	0.618055	0.639774	0.244315	0.094825	-0.152703	-0.208909	-0.293781	-0.394119	-0.574322	0.009423
TM_3757	TM_3757	1.000000	0.079269	0.013100	0.083000	-0.140047	-0.108871	0.009437	-0.020899	-0.149431	0.008321	0.030204	0.010317	-0.002324	0.156263	0.058966	0.139240	-0.005470	-0.230119	-0.419637	0.769251	0.803516	-0.005330	-0.066846	0.122477	-0.232644	-0.412543	-0.208754	-0.604366	0.062063
TM_3301	TM_3301	1.000000	0.302263	0.378526	0.356555	0.331507	-0.140841	-0.010293	0.050920	0.176710	0.385214	0.314973	0.304288	0.335882	-0.024126	-0.015575	-0.049996	-0.089702	-0.406967	-0.445042	0.822313	0.847370	-0.104768	-0.004935	-0.015122	-0.226598	-0.650597	-0.487153	-0.193054	0.098957
TM_2330	TM_2330	1.000000	0.088607	0.090088	-0.092634	-0.114646	-0.001530	0.051420	0.015019	-0.178290	-0.148031	-0.312672	-0.142422	-0.131019	0.231479	0.146255	-0.199187	-0.053625	-0.246734	-0.246561	0.145598	0.108083	0.357468	0.183147	0.153711	-0.027861	0.254928	0.289484	0.042928	-0.043185
TM_0408	TM_0408	1.000000	0.324647	0.364711	-0.379557	-0.435274	-0.026457	-0.103603	-0.293129	-0.244795	0.035544	-0.075582	0.009733	0.132404	-0.086527	-0.159581	0.097519	0.086097	0.081164	0.083842	0.043066	-0.018086	0.286858	0.066154	0.096624	-0.287137	-0.243292	-0.488263	-0.257871	0.159417
TM_3803	TM_3803	1.000000	0.344179	0.373834	-0.534154	-0.545054	-0.010565	0.149755	-0.086862	-0.074838	-0.144701	-0.218040	0.258432	-0.029364	-0.326382	-0.365312	0.090207	-0.135902	0.228550	0.106068	0.395224	0.504606	0.568810	0.417206	0.018330	0.125733	-0.177828	0.034387	-0.052205	-0.200810
TM_0169	TM_0169	1.000000	0.102962	-0.002470	0.004420	-0.029480	0.086302	0.000015	0.001994	-0.171458	0.070580	0.043142	-0.143929	-0.028776	0.050383	0.023134	0.006820	-0.014762	0.086006	0.175848	0.244349	0.143055	0.152532	0.331885	-0.051512	-0.055477	-0.387294	-0.697538	-0.414330	0.149974
TM_0400	TM_0400	1.000000	0.054214	-0.014177	-0.091057	-0.062260	-0.129813	-0.117225	0.046906	0.058208	-0.089708	-0.073657	-0.211198	0.013069	0.008275	-0.137662	0.063856	0.003688	0.205497	0.187963	0.142408	0.170924	0.122658	0.346541	0.038641	-0.125854	0.035744	-0.247680	-0.077881	-0.089484
TM_1017	TM_1017	1.000000	-0.064082	-0.076606	-0.046203	0.166012	-0.199782	-0.168008	0.120204	0.014934	0.173816	0.076368	-0.076297	-0.031695	0.097288	0.073588	-0.031665	-0.135517	0.137136	0.182456	0.218011	0.177864	0.263902	0.400802	-0.117053	-0.011378	-0.029408	-0.241724	-0.013038	-0.037890
TM_0838	TM_0838	1.000000	0.004421	0.003492	0.075825	0.100376	-0.004756	0.081114	-0.143854	-0.202887	-0.354047	-0.181503	0.067421	0.032072	0.100965	0.000349	-0.338351	-0.068612	0.005418	0.032689	0.404862	0.411172	0.339730	0.478386	-0.234535	-0.123250	-0.186526	-0.260806	-0.684369	-0.170672
TM_3421	TM_3421	1.000000	-0.092059	-0.081344	0.167040	0.088064	0.023149	-0.003730	-0.031622	0.078009	0.034806	-0.136971	0.011365	-0.019542	-0.053134	0.023866	-0.090206	-0.090969	0.083333	0.096624	0.130353	0.197001	0.039693	0.176386	-0.067840	-0.000546	-0.035153	-0.033322	-0.122493	-0.123800
TM_0063	TM_0063	1.000000	-0.036509	-0.000087	0.037067	0.010072	0.043506	0.088567	-0.178601	-0.115785	-0.092653	-0.000635	0.058613	-0.054724	0.012377	0.005336	-0.139559	-0.055980	-0.050302	-0.030616	0.323184	0.330766	0.032573	0.025723	-0.037647	-0.011177	-0.109797	-0.057010	0.008076	-0.047735
TM_0916	TM_0916	1.000000	-0.192683	-0.210130	-0.140459	-0.009039	-0.041358	-0.074914	-0.258976	-0.303540	-0.072021	-0.086138	-0.053638	0.255450	0.361853	0.238703	0.152997	0.207227	-0.402829	-0.275625	0.568104	0.521642	-0.189232	-0.013006	0.135070	0.011524	0.312715	0.294911	0.334266	0.270445
TM_0467	TM_0467	1.000000	-0.003617	-0.018733	-0.236562	-0.063956	0.031618	0.010237	0.026293	-0.076874	0.084251	-0.049429	-0.224358	-0.123627	0.096158	0.044972	-0.169396	0.062555	0.063247	0.055471	0.489775	0.496854	-0.208308	-0.207711	-0.002139	-0.008176	0.075497	0.021261	-0.170636	-0.137803
TM_0067	TM_0067	1.000000	-0.038871	-0.230241	-0.095742	0.186857	0.029656	0.077705	0.050297	-0.011746	0.007688	-0.078130	-0.049484	0.203449	0.179627	0.207607	0.074364	0.201813	-0.109761	-0.176326	0.633040	0.603985	-0.109922	-0.469064	0.481533	-0.142690	-0.207635	0.182169	-0.172097	-0.014496
TM_0879	TM_0879	1.000000	-0.089607	-0.132642	-0.056059	-0.158529	-0.048260	0.001231	0.132357	0.017781	0.146574	-0.002291	-0.096004	0.312327	0.151932	0.153642	0.192112	0.208198	0.140580	0.195330	0.759343	0.724035	-0.029367	-0.222671	0.250675	-0.365093	-0.116823	-0.002296	-0.151884	-0.046970
TM_0324	TM_0324	1.000000	-0.219378	-0.049743	-0.225295	-0.022010	-0.211425	-0.131955	-0.278220	-0.308108	0.007570	0.214059	-0.184888	0.146536	0.104513	0.159939	0.035189	0.204025	-0.397557	-0.023643	1.226841	1.197392	0.089239	0.397711	0.383046	-0.167361	0.435385	0.450356	-0.159662	-0.072029
