UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
uptag	CRISPRi [RBD2]	TM_0325	FLC2_F1::HNM1_F3	FLC2:HNM1	FLC2	HNM1	YAL053W	YGL077C	60.449	12.18315978	12.1205403	12.16856766	12.21293203	12.22278484	12.42858699	0.130678707	0.055509446	0.065362262	0.247113445	0.869175301
uptag	CRISPRi [RBD2]	TM_3887	GTR1_F1::VAC8_F3	GTR1:VAC8	GTR1	VAC8	YML121W	YEL013W	51.917	11.14705649	10.52868201	11.11848692	10.79119003	11.10693365	11.03585298	0.046583748	-0.140218444	0.175525182	0.833537767	0.956384776
uptag	CRISPRi [RBD2]	TM_1155	ERG25_F1::EMC5_F3	ERG25:EMC5	ERG25	EMC5	YGR060W	YIL027C	78.079	11.37628821	11.52168222	11.82795131	11.54805124	11.67560425	11.5535493	0.01709435	-0.02725601	0.100297005	0.9105034	0.971416851
uptag	CRISPRi [RBD2]	TM_1107	KEX1_F1::HNM1_F3	KEX1:HNM1	KEX1	HNM1	YGL203C	YGL077C	64.903	11.56017359	11.43125383	11.36544759	11.59983538	11.32773975	11.39226375	-0.012345375	0.147543708	-0.124551916	0.919904276	0.975515815
uptag	CRISPRi [RBD2]	TM_4201	SMI1_F1::HNM1_F3	SMI1:HNM1	SMI1	HNM1	YGR229C	YGL077C	48.55	11.56626021	11.99595554	12.06218109	11.89142931	11.8424944	11.68578542	-0.068229237	0.016630366	-0.032304552	0.697769023	0.935268029
uptag	CRISPRi [RBD2]	TM_3960	RPT5_F1::RPN1_F3	RPT5:RPN1	RPT5	RPN1	YOR117W	YHR027C	57.738	10.88874325	10.85927594	11.17192735	11.6953298	11.11958962	11.52944682	0.474806569	0.722014291	0.146274107	0.05332577	0.707157486
uptag	CRISPRi [RBD2]	TM_0291	SLC1_F1::KES1_F3	SLC1:KES1	SLC1	KES1	YDL052C	YPL145C	62.619	11.67313237	11.84042389	12.10083752	11.72111343	11.95678754	12.1205403	0.061349161	-0.150351161	0.085322942	0.729819915	0.938367308
uptag	CRISPRi [RBD2]	TM_3863	MYO5_F1::ARC15_F3	MYO5:ARC15	MYO5	ARC15	YMR109W	YIL062C	59.834	11.36544759	11.64432198	11.33866211	11.57320535	11.59830068	11.22759589	0.01689008	0.123728122	0.148823456	0.917944238	0.97480804
uptag	CRISPRi [RBD2]	TM_0182	MAK21_F1::NOC2_F3	MAK21:NOC2	MAK21	NOC2	YDR060W	YOR206W	74.884	11.73881005	11.32773975	11.77473216	11.55645816	11.29463989	12.0564345	0.02208353	-0.057302499	-0.319120762	0.931811383	0.979693662
uptag	CRISPRi [RBD2]	TM_0769	SNA3_F1::YJU3_F3	SNA3:YJU3	SNA3	YJU3	YJL151C	YKL094W	50.593	12.59663238	12.4837654	12.44881322	12.52286756	12.56393507	12.52286756	0.02681973	0.013130559	0.054198073	0.770657081	0.940249312
uptag	CRISPRi [RBD2]	TM_4082	VMA6_F1::VMA8_F3	VMA6:VMA8	VMA6	VMA8	YLR447C	YEL051W	48.622	10.16578635	10.75240852	10.7380641	10.27313509	10.50924717	10.51799739	-0.118626445	-0.278951239	-0.042839153	0.577059241	0.897426576
uptag	CRISPRi [RBD2]	TM_0439	APM3_F1::APL5_F3	APM3:APL5	APM3	APL5	YBR288C	YPL195W	59.364	12.05345079	11.96454544	11.70377383	12.08642376	12.1132321	12.17220871	0.216698173	0.179167077	0.205975413	0.134582632	0.860625002
uptag	CRISPRi [RBD2]	TM_3864	SLA2_F1::ARC19_F3	SLA2:ARC19	SLA2	ARC19	YNL243W	YKL013C	55.465	11.08159439	11.26255491	11.29416122	11.48777305	11.5345947	11.57367874	0.319245323	0.275002879	0.321824524	0.022262987	0.574271675
uptag	CRISPRi [RBD2]	TM_3850	SWP1_F1::HNM1_F3	SWP1:HNM1	SWP1	HNM1	YMR149W	YGL077C	46.127	10.51520703	9.547151602	9.420100579	10.33054346	11.28488192	10.49265437	0.875206848	0.503057058	1.457395519	0.082384255	0.801576539
uptag	CRISPRi [RBD2]	TM_3852	SNA3_F1::VAC8_F3	SNA3:VAC8	SNA3	VAC8	YJL151C	YEL013W	59.208	11.29939884	11.12608063	10.92444139	10.97646866	11.03411115	11.06370965	-0.091877136	-0.140171631	-0.082529142	0.492940668	0.895323474
uptag	CRISPRi [RBD2]	TM_1044	KEX1_F1::KEX2_F3	KEX1:KEX2	KEX1	KEX2	YGL203C	YNL238W	68.851	11.74080672	11.86179774	11.5345947	11.91217829	11.8443527	11.75242246	0.123918096	0.19977857	0.131952976	0.351417011	0.889350607
uptag	CRISPRi [RBD2]	TM_1151	DHH1_F1::LSM7_F3	DHH1:LSM7	DHH1	LSM7	YDL160C	YNL147W	51.833	10.95157614	11.87126356	11.02481647	11.462008	11.52264691	11.92901177	0.355336841	0.179455944	0.24009486	0.287601732	0.869175301
uptag	CRISPRi [RBD2]	TM_0231	GAR1_F1::HHO1_F3	GAR1:HHO1	GAR1	HHO1	YHR089C	YPL127C	62.382	11.80094033	11.69425631	11.93158704	11.99425914	12.02941377	12.26646447	0.287784571	0.185331248	0.220485882	0.06533665	0.707404328
uptag	CRISPRi [RBD2]	TM_0251	PST2_F1::FLC1_F3	PST2:FLC1	PST2	FLC1	YDR032C	YPL221W	63.884	11.66238651	11.46524328	11.52035677	11.71510401	10.53053639	11.82662793	-0.191906075	0.165775158	-1.01879246	0.631088378	0.915430374
uptag	CRISPRi [RBD2]	TM_4220	SWP1_F1::AYR1_F3	SWP1:AYR1	SWP1	AYR1	YMR149W	YIL124W	49.572	11.28281816	11.09982994	11.24929126	11.06206863	10.64724854	11.16346099	-0.253053732	-0.148577824	-0.563397911	0.186755175	0.861935801
uptag	CRISPRi [RBD2]	TM_0826	VMA21_F1::VMA8_F3	VMA21:VMA8	VMA21	VMA8	YGR105W	YEL051W	60.322	11.16783626	11.21813939	11.25233034	11.7490733	11.37032414	11.81026368	0.430451711	0.536304634	0.157555483	0.029982606	0.654778561
uptag	CRISPRi [RBD2]	TM_0540	EHT1_F1::KES1_F3	EHT1:KES1	EHT1	KES1	YBR177C	YPL145C	42.147	11.64874704	11.21308396	11.75473443	11.41799312	11.54695875	11.50258321	-0.049676783	-0.120862023	0.008103605	0.779209269	0.943698001
uptag	CRISPRi [RBD2]	TM_1207	GPI18_F1::EMC5_F3	GPI18:EMC5	GPI18	EMC5	YBR004C	YIL027C	66.023	11.21710952	10.88536591	11.21308396	10.85510206	10.77313921	10.24269777	-0.481540117	-0.2500844	-0.332047256	0.067898843	0.71070562
uptag	CRISPRi [RBD2]	TM_3898	KEX1_F1::TVP15_F3	KEX1:TVP15	KEX1	TVP15	YGL203C	YDR100W	48.957	10.88231188	10.85510206	10.77741972	10.29508013	10.15367869	10.87559578	-0.396826352	-0.543197755	-0.684599198	0.116556647	0.845650537
uptag	CRISPRi [RBD2]	TM_0999	SWP1_F1::ILM1_F3	SWP1:ILM1	SWP1	ILM1	YMR149W	YJR118C	64.777	11.68295071	11.77776216	11.66520266	11.79434817	11.91566779	11.87253381	0.152211417	0.085709665	0.207029282	0.14462207	0.861935801
uptag	CRISPRi [RBD2]	TM_0842	SPC2_F1::SEC62_F3	SPC2:SEC62	SPC2	SEC62	YML055W	YPL094C	74.114	11.24929126	10.51799739	11.25577609	11.05972751	11.40668334	11.07968477	0.17434363	0.052039261	0.398995099	0.514343496	0.895323474
uptag	CRISPRi [RBD2]	TM_0361	PST2_F1::PDR12_F3	PST2:PDR12	PST2	PDR12	YDR032C	YPL058C	68.217	10.95727136	10.9403136	10.82185369	11.08159439	11.35652533	9.775500545	-0.168606125	0.175114845	0.450045783	0.715213055	0.935268029
uptag	CRISPRi [RBD2]	TM_0778	GAR1_F1::TMA23_F3	GAR1:TMA23	GAR1	TMA23	YHR089C	YMR269W	54.506	12.03398501	11.73881005	11.65657383	11.69075463	11.85851206	11.64022987	-0.079957442	-0.119034996	0.048722431	0.590526931	0.901415817
uptag	CRISPRi [RBD2]	TM_3582	PIS1_F1::AYR1_F3	PIS1:AYR1	PIS1	AYR1	YPR113W	YIL124W	39.519	11.05893877	10.62567841	10.87464842	11.07170815	10.69939894	10.99797919	0.069940227	0.218619621	-0.153689595	0.693497878	0.935268029
uptag	CRISPRi [RBD2]	TM_0347	WHI3_F1::PUB1_F3	WHI3:PUB1	WHI3	PUB1	YNL197C	YNL016W	56.204	11.96660158	12.07730532	12.0065131	11.97016582	12.34208393	12.00909379	0.090307849	-0.046640843	0.325277266	0.524422704	0.895323474
uptag	CRISPRi [RBD2]	TM_0233	GPI17_F1::GAA1_F3	GPI17:GAA1	GPI17	GAA1	YDR434W	YLR088W	63.258	11.52168222	11.58524425	11.35380846	11.4971699	11.606837	11.69958691	0.114286295	0.01025826	0.119925356	0.34799942	0.886936575
uptag	CRISPRi [RBD2]	TM_1245	ERG25_F1::SEC61_F3	ERG25:SEC61	ERG25	SEC61	YGR060W	YLR378C	65.986	11.29741308	11.32553033	10.71761931	10.65871729	11.44963875	11.11608399	-0.038707561	-0.454803615	0.336117843	0.894291202	0.970657996
uptag	CRISPRi [RBD2]	TM_3854	BBC1_F1::ARC40_F3	BBC1:ARC40	BBC1	ARC40	YJL020C	YBR234C	69.805	10.37554631	11.48477256	10.44821957	11.32457436	11.05577952	11.2227949	0.431536782	0.555061551	0.286266705	0.248058572	0.869175301
uptag	CRISPRi [RBD2]	TM_1224	GPI17_F1::GPI16_F3	GPI17:GPI16	GPI17	GPI16	YDR434W	YHR188C	61.598	11.55140386	11.61628846	11.66802809	11.61966977	11.17631862	11.41011564	-0.20987213	0.007762968	-0.435588189	0.191255969	0.861935801
uptag	CRISPRi [RBD2]	TM_0378	YBL029C-A_F1::MUP1_F3	YBL029C-A:MUP1	YBL029C-A	MUP1	YBL029C-A	YGR055W	12.512	11.71790486	11.97456994	11.81026368	11.65327802	11.87126356	11.9528019	-0.008465001	-0.180968144	0.037017396	0.949893299	0.989042914
uptag	CRISPRi [RBD2]	TM_1031	SLA2_F1::ARC35_F3	SLA2:ARC35	SLA2	ARC35	YNL243W	YNR035C	54.253	10.8015467	11.06206863	10.60914795	10.59802147	10.8100628	10.84726619	-0.07247094	-0.226232954	-0.014191629	0.658449121	0.921905581
uptag	CRISPRi [RBD2]	TM_0003	NOC2_F1::FPR4_F3	NOC2:FPR4	NOC2	FPR4	YOR206W	YLR449W	66.517	12.50633238	12.64149485	12.66810937	12.70160248	12.54391792	12.61450281	0.014695537	0.09629028	-0.061394278	0.885771798	0.967762815
uptag	CRISPRi [RBD2]	TM_1052	SLC1_F1::ERG7_F3	SLC1:ERG7	SLC1	ERG7	YDL052C	YHR072W	59.16	11.52995105	11.77473216	11.94966867	11.77473216	11.66018907	11.55824531	-0.087061782	0.023281532	-0.091261558	0.56812334	0.897426576
uptag	CRISPRi [RBD2]	TM_3919	SLA2_F1::ARC15_F3	SLA2:ARC15	SLA2	ARC15	YNL243W	YIL062C	47.836	8.206363211	8.33747324	8.843292973	8.586214297	8.654993973	7.605356047	-0.180188369	0.123837822	0.192617498	0.629929745	0.915430374
uptag	CRISPRi [RBD2]	TM_0179	KEX1_F1::CHS3_F3	KEX1:CHS3	KEX1	CHS3	YGL203C	YBR023C	54.063	11.94339393	11.56827284	11.44432473	11.53752581	11.06101109	12.07171933	-0.09524509	-0.114471358	-0.590986072	0.762349694	0.938748845
uptag	CRISPRi [RBD2]	TM_1192	SLC1_F1::FAT1_F3	SLC1:FAT1	SLC1	FAT1	YDL052C	YBR041W	54.676	11.03261975	10.72061479	11.26867845	10.76614237	10.52868201	10.61068653	-0.372134027	-0.241161958	-0.478622323	0.079421347	0.783333829
uptag	CRISPRi [RBD2]	TM_0800	STO1_F1::CBC2_F3	STO1:CBC2	STO1	CBC2	YMR125W	YPL178W	57.789	10.94278328	10.76939709	10.33054346	10.58072965	10.52561868	11.22438361	0.096002705	-0.100178291	-0.15528926	0.732017817	0.93865152
uptag	CRISPRi [RBD2]	TM_0860	SLH1_F1::YKR023W_F3	SLH1:YKR023W	SLH1	YKR023W	YGR271W	YKR023W	61.755	11.47170908	11.40781655	11.03585298	10.34968668	10.90627682	10.33054346	-0.776290548	-0.95543952	-0.398849384	0.015465778	0.527583721
uptag	CRISPRi [RBD2]	TM_0400	GPI8_F1::GPI16_F3	GPI8:GPI16	GPI8	GPI16	YDR331W	YHR188C	54.203	11.92637013	11.97985387	11.7979992	11.82795131	11.86611979	12.07730532	0.022384409	-0.073456423	-0.035287937	0.850929076	0.962485838
uptag	CRISPRi [RBD2]	TM_0276	PEX11_F1::ARF3_F3	PEX11:ARF3	PEX11	ARF3	YOL147C	YOR094W	21.881	10.75602807	9.276512174	11.43610422	11.76361352	11.82662793	11.30773209	1.143109692	1.274065366	1.337079774	0.105688709	0.845650537
uptag	CRISPRi [RBD2]	TM_3761	YMR010W_F1::RET2_F3	YMR010W:RET2	YMR010W	RET2	YMR010W	YFR051C	50.224	10.64724854	10.99055311	10.6383454	11.23842464	11.34944711	10.99407053	0.435265075	0.479708958	0.590731424	0.03837883	0.688773068
uptag	CRISPRi [RBD2]	TM_3611	NUP100_F1::NUP82_F3	NUP100:NUP82	NUP100	NUP82	YKL068W	YJL061W	48.838	9.85569907	9.473841017	9.174343162	9.683462535	9.000281749	9.403438163	-0.138900267	0.182168119	-0.501012667	0.612278933	0.905642756
uptag	CRISPRi [RBD2]	TM_0026	VPS35_F1::VPS17_F3	VPS35:VPS17	VPS35	VPS17	YJL154C	YOR132W	44.133	12.17758564	12.2566215	11.82523707	12.2015726	12.22812723	12.18928921	0.119848278	0.115091199	0.141645828	0.430243755	0.895323474
uptag	CRISPRi [RBD2]	TM_1115	PMC1_F1::YBT1_F3	PMC1:YBT1	PMC1	YBT1	YGL006W	YLL048C	63.634	11.2103365	11.10999385	11.12608063	10.89734128	11.15080505	11.10965656	-0.096202697	-0.251462379	0.002001386	0.408639243	0.895323474
uptag	CRISPRi [RBD2]	TM_3461	KEX1_F1::FTR1_F3	KEX1:FTR1	KEX1	FTR1	YGL203C	YER145C	58.5	9.808213414	10.71530425	10.09081815	10.15587233	10.73148875	10.52868201	0.267235755	-0.04890628	0.526710144	0.39605048	0.895323474
uptag	CRISPRi [RBD2]	TM_0424	GPA2_F1::PDR12_F3	GPA2:PDR12	GPA2	PDR12	YER020W	YPL058C	57.184	11.11848692	11.31975678	11.38184934	11.23385931	11.40514146	11.15736799	-0.007908092	-0.039505039	0.131777117	0.950894924	0.989116231
uptag	CRISPRi [RBD2]	TM_1097	EHT1_F1::YJU3_F3	EHT1:YJU3	EHT1	YJU3	YBR177C	YKL094W	28.937	11.43967508	11.19950876	11.38785578	10.99267875	11.28221004	11.30281026	-0.149780192	-0.34966779	-0.0601365	0.311077027	0.869175301
uptag	CRISPRi [RBD2]	TM_0407	PIS1_F1::RER2_F3	PIS1:RER2	PIS1	RER2	YPR113W	YBR002C	58.078	12.0564345	11.98999757	11.88716983	11.9193227	12.27267838	11.92637013	0.061589768	-0.058544601	0.294811078	0.667650818	0.921905581
uptag	CRISPRi [RBD2]	TM_3751	EHT1_F1::RER2_F3	EHT1:RER2	EHT1	RER2	YBR177C	YBR002C	39.706	11.30033349	11.57320535	11.52848667	11.29463989	11.57320535	11.37802385	-0.052052139	-0.172701944	0.105863513	0.70345224	0.935268029
uptag	CRISPRi [RBD2]	TM_0998	DHH1_F1::LSM12_F3	DHH1:LSM12	DHH1	LSM12	YDL160C	YHR121W	54.03	11.47949399	10.9364171	11.27713239	11.03098893	10.60486206	11.41681512	-0.213459125	-0.200025567	-0.626152434	0.448717235	0.895323474
uptag	CRISPRi [RBD2]	TM_1153	PHO88_F1::SEC62_F3	PHO88:SEC62	PHO88	SEC62	YBR106W	YPL094C	71.988	11.41011564	11.19742149	11.27387329	11.47170908	10.31091568	11.51251003	-0.195425207	0.177905608	-0.982887794	0.608908705	0.905642756
uptag	CRISPRi [RBD2]	TM_0956	CAF40_F1::POP2_F3	CAF40:POP2	CAF40	POP2	YNL288W	YNR052C	56.022	10.85023894	10.87167426	11.00847531	10.43650335	10.81188307	10.54119344	-0.313602888	-0.473626159	-0.098246438	0.062267197	0.707404328
uptag	CRISPRi [RBD2]	TM_0687	HMG2_F1::HMG1_F3	HMG2:HMG1	HMG2	HMG1	YLR450W	YML075C	53.055	11.59705934	11.66238651	11.75540226	11.46524328	11.7086672	11.58267517	-0.086087487	-0.206372761	0.037051167	0.45535326	0.895323474
uptag	CRISPRi [RBD2]	TM_0403	HTZ1_F1::HHO1_F3	HTZ1:HHO1	HTZ1	HHO1	YOL012C	YPL127C	43.319	12.03952456	12.20664811	11.97016582	12.1603967	12.05345079	12.17758564	0.05836488	0.08828387	-0.018662042	0.599690342	0.905642756
uptag	CRISPRi [RBD2]	TM_0317	GAR1_F1::FPR4_F3	GAR1:FPR4	GAR1	FPR4	YHR089C	YLR449W	61.398	11.51627457	11.47170908	10.28590307	10.49105138	11.61452582	11.61859963	0.150096701	-0.600244196	0.523230243	0.771424301	0.940249312
uptag	CRISPRi [RBD2]	TM_3312	RBD2_F1::SEC21_F3	RBD2:SEC21	RBD2	SEC21	YPL246C	YNL287W	49.481	10.10719528	7.405708783	8.987453516	8.695228291	5.801331134	8.472893878	-1.17696809	-0.138224234	-3.032121391	0.320770952	0.869175301
uptag	CRISPRi [RBD2]	TM_0509	KEX1_F1::ARF1_F3	KEX1:ARF1	KEX1	ARF1	YGL203C	YDL192W	59.378	10.56722726	9.634145503	10.82017896	10.80507207	9.497452696	10.39970517	-0.106440596	0.464554829	-0.843064545	0.829947642	0.956384776
uptag	CRISPRi [RBD2]	TM_3740	KEX1_F1::SEC7_F3	KEX1:SEC7	KEX1	SEC7	YGL203C	YDR170C	47.848	10.71690518	10.79793167	10.81599696	10.23808623	10.90089196	10.45457348	-0.245760715	-0.538858376	0.123947355	0.250625436	0.869175301
uptag	CRISPRi [RBD2]	TM_3642	TGL1_F1::RER2_F3	TGL1:RER2	TGL1	RER2	YKL140W	YBR002C	44.08	7.565038592	11.44285713	11.28160167	10.87341848	11.26209485	9.955020195	0.600345379	0.776919351	1.165595718	0.62828678	0.914795716
uptag	CRISPRi [RBD2]	TM_0418	ILM1_F1::CUE4_F3	ILM1:CUE4	ILM1	CUE4	YJR118C	YML101C	56.044	12.16478125	12.18511288	12.27267838	12.03080505	12.2566215	12.2015726	-0.04452445	-0.176719116	0.049097332	0.67943786	0.927184858
uptag	CRISPRi [RBD2]	TM_0852	HNM1_F1::HXT2_F3	HNM1:HXT2	HNM1	HXT2	YGL077C	YMR011W	44.487	11.87796148	11.71941734	11.71510401	11.87253381	11.69318201	11.69075463	-0.018670792	0.1017062	-0.077645602	0.865226828	0.962485838
uptag	CRISPRi [RBD2]	TM_1152	KEX1_F1::PIN2_F3	KEX1:PIN2	KEX1	PIN2	YGL203C	YOR104W	54.273	11.16346099	11.38132664	11.13127822	11.76267271	11.79917367	11.58098083	0.488920452	0.537317422	0.573818386	0.008722929	0.426829129
uptag	CRISPRi [RBD2]	TM_0262	HNM1_F1::FLC1_F3	HNM1:FLC1	HNM1	FLC1	YGL077C	YPL221W	51.889	11.62741229	11.61131687	11.05367704	11.53357308	11.82254428	12.0585217	0.374077617	0.102771014	0.391742209	0.157497285	0.861935801
uptag	CRISPRi [RBD2]	TM_0480	SCS7_F1::ERP1_F3	SCS7:ERP1	SCS7	ERP1	YMR272C	YAR002C-A	47.641	11.74270241	11.89549955	11.67560425	11.88933918	11.93029998	11.93961594	0.148482962	0.118070439	0.159031242	0.184211565	0.861935801
uptag	CRISPRi [RBD2]	TM_1125	SSD1_F1::PUB1_F3	SSD1:PUB1	SSD1	PUB1	YDR293C	YNL016W	45.444	11.19742149	11.2254083	11.56923853	10.34207467	10.76939709	11.08783849	-0.597586024	-0.988614773	-0.561292351	0.047090462	0.70635693
uptag	CRISPRi [RBD2]	TM_0504	NAP1_F1::CKI1_F3	NAP1:CKI1	NAP1	CKI1	YKR048C	YLR133W	47.684	12.02490879	11.88045085	11.61131687	11.95678754	11.40077272	12.01276419	-0.048784019	0.117895366	-0.438119447	0.830240485	0.956384776
uptag	CRISPRi [RBD2]	TM_0896	SWP1_F1::GTT1_F3	SWP1:GTT1	SWP1	GTT1	YMR149W	YIR038C	35.922	10.82739564	11.53193374	11.44128427	10.48576224	11.39899303	11.57601187	-0.11328217	-0.781108979	0.13212181	0.767428129	0.940249312
uptag	CRISPRi [RBD2]	TM_0994	KEX1_F1::CHS5_F3	KEX1:CHS5	KEX1	CHS5	YGL203C	YLR330W	52.797	11.31848632	11.21710952	11.6591337	11.28971153	11.50006174	11.29220658	-0.037583229	-0.108531649	0.101818563	0.81582741	0.955803501
uptag	CRISPRi [RBD2]	TM_0499	VHT1_F1::MID2_F3	VHT1:MID2	VHT1	MID2	YGR065C	YLR332W	40.576	11.78120259	11.35290783	11.7135154	11.83804833	11.9136125	11.94339393	0.282476313	0.222173057	0.297737225	0.102741855	0.845650537
uptag	CRISPRi [RBD2]	TM_0818	ERG4_F1::NSG1_F3	ERG4:NSG1	ERG4	NSG1	YGL012W	YHR133C	55.052	11.41774705	11.58655835	11.48351351	10.94278328	11.00924545	11.47683057	-0.352986537	-0.55315636	-0.486694184	0.093741249	0.84544879
uptag	CRISPRi [RBD2]	TM_1008	KEX1_F1::PEP1_F3	KEX1:PEP1	KEX1	PEP1	YGL203C	YBL017C	67.411	11.35652533	11.16346099	11.96454544	11.45491614	11.59075857	11.48073972	0.013960886	-0.039927784	0.095914645	0.953628327	0.989355037
uptag	CRISPRi [RBD2]	TM_0374	DNF2_F1::LEM3_F3	DNF2:LEM3	DNF2	LEM3	YDR093W	YNL323W	54.076	11.75540226	11.76150968	11.72780703	11.82947169	11.79434817	11.98683754	0.121979477	0.081232038	0.046108514	0.246755933	0.869175301
uptag	CRISPRi [RBD2]	TM_0293	PAC10_F1::GIM3_F3	PAC10:GIM3	PAC10	GIM3	YGR078C	YNL153C	55.67	10.38912938	10.76843247	10.55308526	9.826495524	5.301953395	11.06206863	-1.840043189	-0.743720182	-5.268262311	0.285357354	0.869175301
uptag	CRISPRi [RBD2]	TM_0335	SNA3_F1::SEC21_F3	SNA3:SEC21	SNA3	SEC21	YJL151C	YNL287W	53.162	11.66320228	11.51251003	11.20067387	11.17631862	11.41553052	11.60854746	-0.058663194	-0.282476777	-0.04326487	0.757161829	0.938748845
uptag	CRISPRi [RBD2]	TM_1131	LSM2_F1::LSM4_F3	LSM2:LSM4	LSM2	LSM4	YBL026W	YER112W	54.145	10.99891945	10.87978744	11.27966861	11.15507119	11.14125566	11.45143437	0.196461905	0.102279357	0.088463824	0.26503436	0.869175301
uptag	CRISPRi [RBD2]	TM_0478	SNA4_F1::PIB2_F3	SNA4:PIB2	SNA4	PIB2	YDL123W	YGL023C	48.442	10.43400265	10.69686613	10.18475139	10.54025722	10.80129071	10.87559578	0.300507848	0.101717163	0.362750655	0.145783905	0.861935801
uptag	CRISPRi [RBD2]	TM_1062	KEX1_F1::DNF1_F3	KEX1:DNF1	KEX1	DNF1	YGL203C	YER166W	59.611	11.15113285	5.03562391	11.01557767	10.84227176	9.234977057	10.6383454	1.1710866	1.774826956	0.167532249	0.549411058	0.897426576
uptag	CRISPRi [RBD2]	TM_1048	EMP70_F1::RET2_F3	EMP70:RET2	EMP70	RET2	YLR083C	YFR051C	53.624	5.087462841	5.008988783	9.325305455	7.725877459	5.144318345	5.195741293	-0.451939994	1.251958433	-1.329600681	0.769422398	0.940249312
uptag	CRISPRi [RBD2]	TM_1223	RIM1_F1::PDR12_F3	RIM1:PDR12	RIM1	PDR12	YCR028C-A	YPL058C	56.771	11.7833939	11.47502407	11.70030966	11.66238651	11.51251003	11.80322973	0.006466216	0.009477304	-0.140399175	0.963314106	0.993218302
uptag	CRISPRi [RBD2]	TM_0948	AKR1_F1::YCK1_F3	AKR1:YCK1	AKR1	YCK1	YDR264C	YHR135C	49.307	11.73561243	11.54211292	11.52168222	11.67560425	11.48477256	11.55140386	-0.029208969	0.075801727	-0.115029971	0.799633028	0.954633627
uptag	CRISPRi [RBD2]	TM_0996	YPD1_F1::SSK1_F3	YPD1:SSK1	YPD1	SSK1	YDL235C	YLR006C	53.418	9.374677264	9.778734244	11.16637234	11.00847531	10.72862915	11.16031265	0.859211091	0.901880696	0.622034537	0.141796982	0.860625002
uptag	CRISPRi [RBD2]	TM_0557	MOT2_F1::NOT5_F3	MOT2:NOT5	MOT2	NOT5	YER068W	YPR072W	50.185	10.8408828	10.68664642	10.69101646	10.85927594	10.7380641	11.04206973	0.140288025	0.119760706	-0.001451127	0.286791437	0.869175301
uptag	CRISPRi [RBD2]	TM_0267	WBP1_F1::MSC7_F3	WBP1:MSC7	WBP1	MSC7	YEL002C	YHR039C	58.684	11.5345947	11.93333412	11.56017359	11.86611979	11.80322973	11.78611985	0.142455656	0.190085659	0.127195593	0.349995839	0.887313394
uptag	CRISPRi [RBD2]	TM_0100	SLA2_F1::VRP1_F3	SLA2:VRP1	SLA2	VRP1	YNL243W	YLR337C	50.551	10.90089196	11.52035677	11.59573923	11.03802731	11.28596085	11.5242152	-0.056261531	-0.300968671	-0.053035139	0.825209983	0.956384776
uptag	CRISPRi [RBD2]	TM_0384	SEM1_F1::ADE17_F3	SEM1:ADE17	SEM1	ADE17	YDR363W-A	YMR120C	42.369	11.58840233	9.266239962	11.36314917	11.42416629	10.85927594	10.15587233	0.07384103	0.684902468	0.120012117	0.92323002	0.976819419
uptag	CRISPRi [RBD2]	TM_0489	SLA2_F1::LAS17_F3	SLA2:LAS17	SLA2	LAS17	YNL243W	YOR181W	48.972	10.77388097	10.08702077	11.39988315	10.94817252	11.21813939	11.29939884	0.401641951	0.194577558	0.464544421	0.307257594	0.869175301
uptag	CRISPRi [RBD2]	TM_3782	ADE16_F1::VMA8_F3	ADE16:VMA8	ADE16	VMA8	YLR028C	YEL051W	41.044	10.35469017	10.9539539	10.65496415	10.72061479	10.97226185	10.41767674	0.048981719	0.066078718	0.317725776	0.833285907	0.956384776
uptag	CRISPRi [RBD2]	TM_0873	LSM2_F1::LSM3_F3	LSM2:LSM3	LSM2	LSM3	YBL026W	YLR438C-A	55.706	11.12795134	10.98683754	11.4295811	11.32706605	10.9336169	11.18185624	-0.033943596	0.145609391	-0.247839763	0.850444569	0.962485838
uptag	CRISPRi [RBD2]	TM_1126	STI1_F1::CHC1_F3	STI1:CHC1	STI1	CHC1	YOR027W	YGL206C	53.052	9.693893457	11.15507119	10.38327228	10.92444139	11.31848632	10.54943173	0.520040838	0.513695749	0.907740677	0.275294244	0.869175301
uptag	CRISPRi [RBD2]	TM_0863	APL4_F1::GGA2_F3	APL4:GGA2	APL4	GGA2	YPR029C	YHR108W	47.02	5.041476636	10.63599013	10.01076119	5.05166212	10.0005165	5.129969851	-1.83535983	-3.511080533	1.437773844	0.425258367	0.895323474
uptag	CRISPRi [RBD2]	TM_4030	TGL1_F1::AYR1_F3	TGL1:AYR1	TGL1	AYR1	YKL140W	YIL124W	40.11	10.60702201	10.47762337	11.00180693	11.45143437	11.46634842	11.14705649	0.659462322	0.755950265	0.770864314	0.014644495	0.527201838
uptag	CRISPRi [RBD2]	TM_0700	PAC10_F1::GIM5_F3	PAC10:GIM5	PAC10	GIM5	YGR078C	YML094W	54.34	10.12571481	11.05972751	11.11608399	10.01076119	10.24039384	9.591584678	-0.819595531	-0.756414242	-0.526781595	0.057608184	0.707157486
