UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
downtag	CRISPRi [RBD2]	TM_1111	PST2_F1::TCB3_F3	PST2:TCB3	PST2	TCB3	YDR032C	YML072C	56.585	12.65407656	12.48265672	12.57050404	12.3340032	12.39455201	12.48795724	-0.16357496	-0.235075912	-0.174527098	0.046443279	0.997844314
downtag	CRISPRi [RBD2]	TM_2290	GTT1_F1::ALO1_F3	GTT1:ALO1	GTT1	ALO1	YIR038C	YML086C	58.724	12.12959428	12.32981502	12.17107252	12.20024473	12.45483048	12.41959156	0.148061649	-0.009915878	0.244669873	0.152454501	0.997844314
downtag	CRISPRi [RBD2]	TM_3980	HEM2_F1::HEM2_F3	HEM2:HEM2	HEM2	HEM2	YGL040C	YGL040C	85.255	11.984727	11.95238939	11.99735593	11.87638904	12.01140199	11.9623056	-0.028125225	-0.101768394	0.033244553	0.580972684	0.997844314
downtag	CRISPRi [RBD2]	TM_0389	SHR3_F1::ERV25_F3	SHR3:ERV25	SHR3	ERV25	YDL212W	YML012W	48.309	12.21196432	12.0652366	12.15103769	12.0107845	12.27048028	12.14024397	-0.002243287	-0.131961702	0.127734073	0.978327033	0.997844314
downtag	CRISPRi [RBD2]	TM_3255	PHO88_F1::FCY2_F3	PHO88:FCY2	PHO88	FCY2	YBR106W	YER056C	95.432	11.7682119	11.77416934	11.97026171	11.90370614	11.76239588	11.78123675	-0.021768056	0.066158494	-0.075151766	0.779774179	0.997844314
downtag	CRISPRi [RBD2]	TM_3266	PHO88_F1::PHO88_F3	PHO88:PHO88	PHO88	PHO88	YBR106W	YBR106W	74.205	10.68868742	9.499978726	10.27620197	10.69369022	10.81549004	8.515042724	-0.146881711	0.538734183	0.660534001	0.837969584	0.997844314
downtag	CRISPRi [RBD2]	TM_2043	VRP1_F1::VRP1_F3	VRP1:VRP1	VRP1	VRP1	YLR337C	YLR337C	53.778	11.83744397	11.78991397	11.7576678	11.78879988	11.82355301	11.80468228	0.010669812	-0.006208694	0.028544427	0.796162269	0.997844314
downtag	CRISPRi [RBD2]	TM_1512	PHO88_F1::SPC1_F3	PHO88:SPC1	PHO88	SPC1	YBR106W	YJR010C-A	44.867	12.58305926	12.3333231	12.42782788	12.55889101	12.43971836	12.55435702	0.069585387	0.110820936	-0.008351717	0.398631143	0.997844314
downtag	CRISPRi [RBD2]	TM_3295	MUP1_F1::INA1_F3	MUP1:INA1	MUP1	INA1	YGR055W	YLR413W	72.432	11.58941708	11.7135154	11.4539222	11.66266838	11.60988667	11.7135154	0.076405257	0.07705015	0.024268448	0.348911006	0.997844314
downtag	CRISPRi [RBD2]	TM_2490	ITR1_F1::TCB3_F3	ITR1:TCB3	ITR1	TCB3	YDR497C	YML072C	67.953	12.06059462	12.12350713	12.19816875	12.04122564	12.07168023	12.11824897	-0.05037189	-0.086197861	-0.055743275	0.358888456	0.997844314
downtag	CRISPRi [RBD2]	TM_0660	VPS60_F1::VPS60_F3	VPS60:VPS60	VPS60	VPS60	YDR486C	YDR486C	60.761	12.76131575	12.63448588	12.8087229	12.78829691	12.70622979	12.74225329	0.010751818	0.053455398	-0.028611723	0.859518737	0.997844314
downtag	CRISPRi [RBD2]	TM_2310	ERP5_F1::ERV25_F3	ERP5:ERV25	ERP5	ERV25	YHR110W	YML012W	59.373	12.39828944	12.25919401	12.33212982	12.43133219	12.58714462	12.39153002	0.140131188	0.1014611	0.257273529	0.088624972	0.997844314
downtag	CRISPRi [RBD2]	TM_3220	MSP1_F1::MSP1_F3	MSP1:MSP1	MSP1	MSP1	YGR028W	YGR028W	74.29	11.54082225	11.38780194	11.42435878	11.46541335	11.29997115	11.46057535	-0.04234104	0.01441903	-0.151023176	0.5575634	0.997844314
downtag	CRISPRi [RBD2]	TM_0694	CBR1_F1::ERV25_F3	CBR1:ERV25	CBR1	ERV25	YIL043C	YML012W	46.979	11.00613904	11.10424928	11.21652358	11.00066906	11.22112387	11.04762381	-0.01916505	-0.108301569	0.112153237	0.823974093	0.997844314
downtag	CRISPRi [RBD2]	TM_0893	PHO13_F1::URA4_F3	PHO13:URA4	PHO13	URA4	YDL236W	YLR420W	49.619	12.23923055	12.34216729	12.2422214	12.24886646	12.30653643	12.38733525	0.039706305	-0.025673282	0.031996688	0.498262979	0.997844314
downtag	CRISPRi [RBD2]	TM_4116	MET8_F1::MET8_F3	MET8:MET8	MET8	MET8	YBR213W	YBR213W	84.649	11.38372229	11.42435878	11.25522532	11.49753586	11.44666979	11.49173621	0.124211822	0.143100397	0.092234324	0.068553479	0.997844314
downtag	CRISPRi [RBD2]	TM_0953	ATG27_F1::VPS5_F3	ATG27:VPS5	ATG27	VPS5	YJL178C	YOR069W	49.683	12.33212982	12.19835807	12.06241722	12.38433407	12.16784671	12.18031324	0.046529638	0.186699039	-0.029788326	0.636594651	0.997844314
downtag	CRISPRi [RBD2]	TM_0602	ARP2_F1::LAS17_F3	ARP2:LAS17	ARP2	LAS17	YDL029W	YOR181W	51.807	7.942709979	11.14550764	11.8158369	11.12765047	11.40645305	11.10424928	0.911432765	0.826298968	1.105101547	0.397539547	0.997844314
downtag	CRISPRi [RBD2]	TM_3538	FMP45_F1::FMP45_F3	FMP45:FMP45	FMP45	FMP45	YDL222C	YDL222C	88.968	12.01820018	12.0302533	12.06820727	12.00703895	12.026339	11.98072273	-0.034186689	-0.031847965	-0.012547914	0.396201508	0.997844314
downtag	CRISPRi [RBD2]	TM_3201	ORM2_F1::ERV25_F3	ORM2:ERV25	ORM2	ERV25	YLR350W	YML012W	70.333	11.04762381	11.2142584	11.3389963	11.06918121	11.26487261	11.00613904	-0.086895221	-0.13111163	0.064579768	0.424682424	0.997844314
downtag	CRISPRi [RBD2]	TM_3401	VMA7_F1::VPH1_F3	VMA7:VPH1	VMA7	VPH1	YGR020C	YOR270C	93.757	11.92257201	11.95579519	11.74465167	11.67820398	11.38237185	11.69799559	-0.288149151	-0.196135641	-0.491967775	0.036376012	0.997844314
downtag	CRISPRi [RBD2]	TM_1867	SHE3_F1::TPM2_F3	SHE3:TPM2	SHE3	TPM2	YBR130C	YIL138C	39.736	9.534367736	10.13262825	9.351160098	10.02153525	10.76592145	10.21091482	0.660071809	0.348816554	1.093202752	0.053124166	0.997844314
downtag	CRISPRi [RBD2]	TM_2317	HNM1_F1::PDR5_F3	HNM1:PDR5	HNM1	PDR5	YGL077C	YOR153W	62.721	11.52928413	11.4857287	11.62232642	11.38372229	11.73514699	11.4895804	-0.009629856	-0.162057459	0.189367242	0.925536428	0.997844314
downtag	CRISPRi [RBD2]	TM_4226	APL4_F1::ENT3_F3	APL4:ENT3	APL4	ENT3	YPR029C	YJR125C	61.564	10.98030622	10.76592145	10.78648746	11.10424928	10.37496701	11.09028889	0.012263351	0.260010911	-0.469271369	0.955578367	0.997844314
downtag	CRISPRi [RBD2]	TM_3230	EBP2_F1::BRX1_F3	EBP2:BRX1	EBP2	BRX1	YKL172W	YOL077C	70.787	10.91692443	11.40645305	10.92975155	10.81549004	10.95569834	11.2422611	-0.079893188	-0.268886306	-0.12867801	0.661340679	0.997844314
downtag	CRISPRi [RBD2]	TM_2747	PST2_F1::YLR326W_F3	PST2:YLR326W	PST2	YLR326W	YDR032C	YLR326W	63.99	12.30630383	12.34526663	12.26441328	12.31806729	12.453142	12.35756117	0.07092891	0.012739383	0.14781409	0.215690831	0.997844314
downtag	CRISPRi [RBD2]	TM_1399	PCK1_F1::PCK1_F3	PCK1:PCK1	PCK1	PCK1	YKR097W	YKR097W	7.461	12.2935866	12.33795634	12.37035139	12.14567746	12.27022718	12.23433845	-0.117217081	-0.188287321	-0.063737595	0.055575869	0.997844314
downtag	CRISPRi [RBD2]	TM_3139	CDC11_F1::CDC11_F3	CDC11:CDC11	CDC11	CDC11	YJR076C	YJR076C	65.479	12.03403088	12.09959985	12.18031324	12.08590394	12.1915939	12.04783963	0.003797834	-0.018744049	0.086945914	0.951874281	0.997844314
downtag	CRISPRi [RBD2]	TM_1061	EMC5_F1::ERV25_F3	EMC5:ERV25	EMC5	ERV25	YIL027C	YML012W	44.918	12.56807487	12.54818373	12.61626548	12.51302022	12.51939873	12.58305926	-0.039015291	-0.064487808	-0.058109294	0.387409776	0.997844314
downtag	CRISPRi [RBD2]	TM_1494	GAR1_F1::PWP1_F3	GAR1:PWP1	GAR1	PWP1	YHR089C	YLR196W	42.76	11.82483944	11.66919511	11.64435203	11.86427644	11.95121185	11.89499455	0.190698753	0.151480912	0.238416322	0.022000826	0.997844314
downtag	CRISPRi [RBD2]	TM_3048	CTR2_F1::CTR2_F3	CTR2:CTR2	CTR2	CTR2	YHR175W	YHR175W	50.547	12.47028604	12.453142	12.59018157	12.41233167	12.35369821	12.30989315	-0.145895525	-0.092204863	-0.150838325	0.038916413	0.997844314
downtag	CRISPRi [RBD2]	TM_2578	ERV25_F1::CPT1_F3	ERV25:CPT1	ERV25	CPT1	YML012W	YNL130C	54.492	12.60425592	12.68930644	12.56987143	12.60098919	12.66892929	12.72594135	0.044142015	-0.020155402	0.047784697	0.444018652	0.997844314
downtag	CRISPRi [RBD2]	TM_3847	AKR1_F1::RBD2_F3	AKR1:RBD2	AKR1	RBD2	YDR264C	YPL246C	81.056	12.41382183	12.40437878	12.50065103	12.38801729	12.39321167	12.25613004	-0.093830878	-0.051599927	-0.046405538	0.147771667	0.997844314
downtag	CRISPRi [RBD2]	TM_1018	PST2_F1::YGL108C_F3	PST2:YGL108C	PST2	YGL108C	YDR032C	YGL108C	46.179	11.96680583	11.78362581	11.96680583	12.00928045	11.75037202	11.54898241	-0.136200863	0.103534625	-0.155373802	0.324079735	0.997844314
downtag	CRISPRi [RBD2]	TM_0542	SMI1_F1::SEC26_F3	SMI1:SEC26	SMI1	SEC26	YGR229C	YDR238C	63.267	12.17241709	12.4238425	12.32981502	12.197831	12.39794197	12.30005697	-0.010081557	-0.11086054	0.089250434	0.909101118	0.997844314
downtag	CRISPRi [RBD2]	TM_3120	PAN5_F1::PAN5_F3	PAN5:PAN5	PAN5	PAN5	YHR063C	YHR063C	70.802	12.05782254	11.98401488	11.88865447	12.02215972	11.95168541	11.81196332	-0.048227818	0.045329084	-0.025145225	0.537329559	0.997844314
downtag	CRISPRi [RBD2]	TM_1906	NUP82_F1::NUP82_F3	NUP82:NUP82	NUP82	NUP82	YJL061W	YJL061W	47.387	12.16500118	12.09069688	12.04946287	12.08181628	12.17241709	12.04445104	-0.002158839	-0.019904031	0.070696781	0.969390598	0.997844314
downtag	CRISPRi [RBD2]	TM_3637	RAD51_F1::RAD51_F3	RAD51:RAD51	RAD51	RAD51	YER095W	YER095W	75.366	6.643375211	6.171260212	6.171260212	5.990198533	6.171260212	5.990198533	-0.278079453	-0.338433346	-0.157371666	0.103732753	0.997844314
downtag	CRISPRi [RBD2]	TM_2251	GRE3_F1::GRE3_F3	GRE3:GRE3	GRE3	GRE3	YHR104W	YHR104W	58.079	12.24564183	12.35165704	12.26352352	12.30458899	12.35296298	12.22016668	0.005632092	0.017648199	0.066022189	0.920225566	0.997844314
downtag	CRISPRi [RBD2]	TM_3000	GDH2_F1::GDH2_F3	GDH2:GDH2	GDH2	GDH2	YDL215C	YDL215C	87.951	11.95030072	11.90709096	11.82919418	11.90219923	11.90219923	11.85994885	-0.007412852	0.006670607	0.006670607	0.877587256	0.997844314
downtag	CRISPRi [RBD2]	TM_3042	FTH1_F1::PMC1_F3	FTH1:PMC1	FTH1	PMC1	YBR207W	YGL006W	40.921	11.60843965	11.64054622	11.7962154	11.68204359	11.77126936	11.58941708	-0.00082375	0.00030983	0.089535603	0.991391023	0.998982692
downtag	CRISPRi [RBD2]	TM_3183	WHI3_F1::WHI3_F3	WHI3:WHI3	WHI3	WHI3	YNL197C	YNL197C	63.369	12.15673621	12.06593217	12.11079865	11.99285575	12.05509033	11.98437099	-0.100383323	-0.118299932	-0.056065344	0.064204777	0.997844314
downtag	CRISPRi [RBD2]	TM_3123	ERV29_F1::SEY1_F3	ERV29:SEY1	ERV29	SEY1	YGR284C	YOR165W	67.327	12.22127495	12.29700222	12.08683285	12.11455573	12.24036402	12.28154371	0.010451151	-0.087147606	0.038660687	0.89244754	0.997844314
downtag	CRISPRi [RBD2]	TM_1425	EBP2_F1::PWP1_F3	EBP2:PWP1	EBP2	PWP1	YKL172W	YLR196W	45.626	12.00599874	11.91149186	11.61799541	11.90844266	11.87003072	11.9482638	0.063750391	0.063280659	0.024868721	0.564808031	0.997844314
downtag	CRISPRi [RBD2]	TM_0969	ERV25_F1::PIS1_F3	ERV25:PIS1	ERV25	PIS1	YML012W	YPR113W	49.235	12.51892357	12.45961092	12.41754489	12.45208677	12.4614965	12.51569163	0.01106517	-0.013273027	-0.003863294	0.812423652	0.997844314
downtag	CRISPRi [RBD2]	TM_1878	PMC1_F1::VMA7_F3	PMC1:VMA7	PMC1	VMA7	YGL006W	YGR020C	47.873	11.35406568	8.883254231	9.865372423	11.60645148	10.6283544	11.42435878	1.185490774	1.572220703	0.594123622	0.119115031	0.997844314
downtag	CRISPRi [RBD2]	TM_2992	HNM1_F1::TPO2_F3	HNM1:TPO2	HNM1	TPO2	YGL077C	YGR138C	48.877	12.13466162	12.23221104	12.22127495	12.15816785	12.07557943	12.24886646	-0.035177956	-0.037881352	-0.120469776	0.574920251	0.997844314
downtag	CRISPRi [RBD2]	TM_3199	PEP1_F1::VPS5_F3	PEP1:VPS5	PEP1	VPS5	YBL017C	YOR069W	51.844	11.38780194	11.78014329	11.44185485	11.47875277	11.60645148	11.74581436	0.07373951	-0.057847257	0.069851455	0.577931266	0.997844314
downtag	CRISPRi [RBD2]	TM_1102	UBX2_F1::UBX2_F3	UBX2:UBX2	UBX2	UBX2	YML013W	YML013W	37.787	12.80488391	12.8071268	12.82434224	12.75600026	12.79417215	12.85178807	-0.011464155	-0.056117387	-0.017945503	0.789258748	0.997844314
downtag	CRISPRi [RBD2]	TM_3210	CPT1_F1::CPT1_F3	CPT1:CPT1	CPT1	CPT1	YNL130C	YNL130C	42.174	11.76531373	11.87148176	11.5556596	11.75387136	11.82919418	11.7865283	0.059046248	0.023052994	0.098375815	0.519027231	0.997844314
downtag	CRISPRi [RBD2]	TM_0886	EMW1_F1::EFT1_F3	EMW1:EFT1	EMW1	EFT1	YNL313C	YOR133W	38.569	12.22273454	12.17010241	12.25550073	12.10867691	12.21550267	11.93153779	-0.130873437	-0.107435651	-0.000609894	0.151779017	0.997844314
downtag	CRISPRi [RBD2]	TM_1268	EMC5_F1::EMC5_F3	EMC5:EMC5	EMC5	EMC5	YIL027C	YIL027C	38.566	11.42435878	11.39206693	11.73850046	11.35066299	11.62232642	11.36148692	-0.07348328	-0.167645734	0.104017696	0.571474463	0.997844314
downtag	CRISPRi [RBD2]	TM_3188	ITR1_F1::ITR1_F3	ITR1:ITR1	ITR1	ITR1	YDR497C	YDR497C	87.233	12.24961718	12.18115226	12.34526663	12.25506792	12.3340032	12.28824127	0.033758775	-0.003610766	0.075324509	0.563879198	0.997844314
downtag	CRISPRi [RBD2]	TM_3221	GLR1_F1::GLR1_F3	GLR1:GLR1	GLR1	GLR1	YPL091W	YPL091W	54.127	10.21091482	10.53657102	9.90744152	10.13262825	10.3514546	10.51310249	0.114085996	-0.085680868	0.133145483	0.550158314	0.997844314
downtag	CRISPRi [RBD2]	TM_3164	PRS1_F1::PRS5_F3	PRS1:PRS5	PRS1	PRS5	YKL181W	YOL061W	67.73	12.45748349	12.54421585	12.5999903	12.58246349	12.57221072	12.54710339	0.033362651	0.048566938	0.038314172	0.520520958	0.997844314
downtag	CRISPRi [RBD2]	TM_3452	SYP1_F1::SYP1_F3	SYP1:SYP1	SYP1	SYP1	YCR030C	YCR030C	73.315	12.44838306	12.55564363	12.50702652	12.59018157	12.57639774	12.55834099	0.071289027	0.086497163	0.072713335	0.149325299	0.997844314
downtag	CRISPRi [RBD2]	TM_3920	SMI1_F1::DNF1_F3	SMI1:DNF1	SMI1	DNF1	YGR229C	YER166W	55.773	12.36944285	12.36233655	12.41233167	12.35799178	12.37342709	12.36944285	-0.014416451	-0.023378575	-0.007943272	0.703415899	0.997844314
downtag	CRISPRi [RBD2]	TM_3310	DHH1_F1::DCP2_F3	DHH1:DCP2	DHH1	DCP2	YDL160C	YNL118C	69.124	12.22675336	12.42097778	12.29511841	12.18551557	12.42097778	12.40951469	0.024386166	-0.128767609	0.106694597	0.786928225	0.997844314
downtag	CRISPRi [RBD2]	TM_0385	GAR1_F1::BRX1_F3	GAR1:BRX1	GAR1	BRX1	YHR089C	YOL077C	57.95	12.49597991	12.56767093	12.47918238	12.46215289	12.50624145	12.51302022	-0.020472887	-0.052124852	-0.008036287	0.647122358	0.997844314
downtag	CRISPRi [RBD2]	TM_3235	VMA21_F1::VMA13_F3	VMA21:VMA13	VMA21	VMA13	YGR105W	YPR036W	61.055	12.62488682	12.77051937	12.68019101	12.68299458	12.72061479	12.68406918	0.00402712	-0.008871149	0.028749058	0.938108223	0.997844314
downtag	CRISPRi [RBD2]	TM_3203	CAX4_F1::CAX4_F3	CAX4:CAX4	CAX4	CAX4	YGR036C	YGR036C	77.7	11.70321147	11.67704423	11.84887067	11.84283483	11.85534868	11.93900369	0.136020276	0.099792705	0.11230656	0.068973206	0.997844314
downtag	CRISPRi [RBD2]	TM_3088	APL4_F1::APL4_F3	APL4:APL4	APL4	APL4	YPR029C	YPR029C	51.059	12.4331942	12.47439464	12.52627915	12.50385886	12.54220968	12.49759407	0.036598205	0.025902861	0.064253679	0.416610343	0.997844314
downtag	CRISPRi [RBD2]	TM_0593	SIS1_F1::CHC1_F3	SIS1:CHC1	SIS1	CHC1	YNL007C	YGL206C	43.718	12.04643058	12.18031324	12.22958993	12.08447624	12.17010241	12.1895775	-0.004059199	-0.06763501	0.017991158	0.950409385	0.997844314
downtag	CRISPRi [RBD2]	TM_0917	LPP1_F1::LPP1_F3	LPP1:LPP1	LPP1	LPP1	YDR503C	YDR503C	42.839	12.53741256	12.47555612	12.47464391	12.47028604	12.54308017	12.4648265	-0.003139961	-0.025584826	0.047209304	0.944312535	0.997844314
downtag	CRISPRi [RBD2]	TM_2051	ARP2_F1::VRP1_F3	ARP2:VRP1	ARP2	VRP1	YDL029W	YLR337C	37.311	11.63193489	11.60645148	11.63385801	11.59732321	11.7561393	11.2142584	-0.101507826	-0.026758251	0.132057836	0.490968602	0.997844314
downtag	CRISPRi [RBD2]	TM_0667	DHH1_F1::PBP1_F3	DHH1:PBP1	DHH1	PBP1	YDL160C	YGR178C	47.811	12.44362564	12.35523178	12.41557454	12.41311662	12.37717437	12.3559842	-0.022718924	0.008305965	-0.027636282	0.610073171	0.997844314
downtag	CRISPRi [RBD2]	TM_1081	OLE1_F1::CAB3_F3	OLE1:CAB3	OLE1	CAB3	YGL055W	YKL088W	35.795	12.50702652	12.40113729	12.45845788	12.43893043	12.47622303	12.49958017	0.016037314	-0.01661013	0.020682463	0.731226476	0.997844314
downtag	CRISPRi [RBD2]	TM_1072	FAT1_F1::ERG7_F3	FAT1:ERG7	FAT1	ERG7	YBR041W	YHR072W	43.569	12.30418017	12.26467228	12.28904866	12.1010893	12.26972086	12.31994491	-0.055715347	-0.184877734	-0.016246177	0.426080857	0.997844314
downtag	CRISPRi [RBD2]	TM_0835	OSH7_F1::TPO4_F3	OSH7:TPO4	OSH7	TPO4	YHR001W	YOR273C	44.91	12.54308017	12.41415668	12.49045815	12.68210945	12.46018283	12.54421585	0.079604377	0.199544448	-0.022382172	0.303882908	0.997844314
downtag	CRISPRi [RBD2]	TM_3095	FAT1_F1::FAT1_F3	FAT1:FAT1	FAT1	FAT1	YBR041W	YBR041W	53.125	12.28549855	12.29007646	12.34671686	12.39088547	12.29511841	12.38375828	0.049156762	0.083454843	-0.012312217	0.319622941	0.997844314
downtag	CRISPRi [RBD2]	TM_0584	HSP30_F1::TCB3_F3	HSP30:TCB3	HSP30	TCB3	YCR021C	YML072C	34.107	12.57552349	12.53407587	12.57221072	12.45359646	12.60371133	12.56649014	-0.019337383	-0.107006905	0.043107973	0.720384795	0.997844314
downtag	CRISPRi [RBD2]	TM_0731	MSP1_F1::ALO1_F3	MSP1:ALO1	MSP1	ALO1	YGR028W	YML086C	35.554	12.30313383	12.17321907	12.37717437	12.16462414	12.30989315	12.37306451	-0.00198182	-0.119884947	0.02538406	0.980777507	0.997844314
downtag	CRISPRi [RBD2]	TM_3296	SSH1_F1::ERV25_F3	SSH1:ERV25	SSH1	ERV25	YBR283C	YML012W	65.95	11.91379946	11.97546587	11.94437044	11.8521003	11.94252672	12.026339	-0.004223249	-0.092444954	-0.002018535	0.941952658	0.997844314
downtag	CRISPRi [RBD2]	TM_2980	USO1_F1::USO1_F3	USO1:USO1	USO1	USO1	YDL058W	YDL058W	41.802	12.37598969	12.42550441	12.37106873	12.47241161	12.5026578	12.4420882	0.08153159	0.081557335	0.111803516	0.084389395	0.997844314
downtag	CRISPRi [RBD2]	TM_3263	DEF1_F1::ADE17_F3	DEF1:ADE17	DEF1	ADE17	YKL054C	YMR120C	28.833	11.82239822	10.32395546	10.98030622	11.49173621	11.17955666	10.60415165	0.049594877	0.449516242	0.1373367	0.910396292	0.997844314
downtag	CRISPRi [RBD2]	TM_3176	FTR1_F1::TCB3_F3	FTR1:TCB3	FTR1	TCB3	YER145C	YML072C	54.705	11.4857287	11.60497013	11.56968159	11.43454136	11.69498173	11.60277618	0.023972948	-0.118918782	0.14152159	0.767827973	0.997844314
downtag	CRISPRi [RBD2]	TM_3131	PHO88_F1::LAC1_F3	PHO88:LAC1	PHO88	LAC1	YBR106W	YKL008C	61.968	12.42254664	12.36300312	12.39742507	12.3863116	12.20545727	12.39678314	-0.064807601	-0.00801334	-0.188867667	0.345840894	0.997844314
downtag	CRISPRi [RBD2]	TM_0808	FTR1_F1::TPO2_F3	FTR1:TPO2	FTR1	TPO2	YER145C	YGR138C	14.87	12.54850887	12.49888244	12.41382183	12.54710339	12.49315494	12.38801729	-0.010979174	0.060032345	0.006083895	0.862813781	0.997844314
downtag	CRISPRi [RBD2]	TM_2331	PMC1_F1::ATG27_F3	PMC1:ATG27	PMC1	ATG27	YGL006W	YJL178C	30.242	12.53953043	12.54923918	12.60098919	12.57830192	12.61545339	12.51726749	0.007088	0.015048989	0.052200455	0.877409986	0.997844314
downtag	CRISPRi [RBD2]	TM_0549	FMP45_F1::MSC3_F3	FMP45:MSC3	FMP45	MSC3	YDL222C	YLR219W	34.366	11.49507219	11.27779107	11.08434336	11.36148692	11.19649967	11.33138351	0.010721163	0.075751382	-0.089235866	0.927224802	0.997844314
downtag	CRISPRi [RBD2]	TM_0833	SFT2_F1::ATG27_F3	SFT2:ATG27	SFT2	ATG27	YBL102W	YJL178C	40.829	11.70111871	11.56968159	11.89091023	11.58432053	11.62873411	11.61642632	-0.110743189	-0.136249642	-0.091836065	0.242837056	0.997844314
downtag	CRISPRi [RBD2]	TM_3260	EMP70_F1::YMR010W_F3	EMP70:YMR010W	EMP70	YMR010W	YLR083C	YMR010W	50.045	12.077105	11.9623056	12.17205241	12.01327614	12.05782254	12.06124742	-0.026372303	-0.057211528	-0.012665129	0.685174918	0.997844314
downtag	CRISPRi [RBD2]	TM_3191	PST2_F1::GPA2_F3	PST2:GPA2	PST2	GPA2	YDR032C	YER020W	55.846	11.77126936	11.8932636	11.64904656	11.69498173	11.84887067	11.84283483	0.024369235	-0.076211444	0.077677497	0.769671159	0.997844314
downtag	CRISPRi [RBD2]	TM_4263	OLE1_F1::PPZ1_F3	OLE1:PPZ1	OLE1	PPZ1	YGL055W	YML016C	66.579	12.24306486	12.47368039	12.26121345	12.45715854	12.21117853	12.20024473	-0.036458967	0.131172307	-0.114807702	0.725413661	0.997844314
downtag	CRISPRi [RBD2]	TM_1864	YCR043C_F1::TVP15_F3	YCR043C:TVP15	YCR043C	TVP15	YCR043C	YDR100W	28.608	11.98263713	11.93900369	12.10576668	12.2084884	11.61472518	11.84829692	-0.118632333	0.199352571	-0.394410653	0.469222118	0.997844314
downtag	CRISPRi [RBD2]	TM_2183	FTH1_F1::MEH1_F3	FTH1:MEH1	FTH1	MEH1	YBR207W	YKR007W	30.658	12.453142	12.4272168	12.40330501	12.42300207	12.40041696	12.35087474	-0.036456678	-0.004885863	-0.027470976	0.394537902	0.997844314
downtag	CRISPRi [RBD2]	TM_4167	FTR1_F1::HNM1_F3	FTR1:HNM1	FTR1	HNM1	YER145C	YGL077C	51.905	12.71826886	12.68528172	12.65909653	12.61411166	12.68433954	12.76487159	0.000225229	-0.07343737	-0.003209498	0.996643252	0.99921725
downtag	CRISPRi [RBD2]	TM_3028	YMR010W_F1::VPS5_F3	YMR010W:VPS5	YMR010W	VPS5	YMR010W	YOR069W	27.158	12.76487159	12.70466739	12.7233552	12.65909653	12.6739936	12.48938806	-0.123471997	-0.071868197	-0.056971128	0.092457942	0.997844314
downtag	CRISPRi [RBD2]	TM_3121	MEP3_F1::MEP3_F3	MEP3:MEP3	MEP3	MEP3	YPR138C	YPR138C	49.928	11.93761903	12.11455573	12.1549552	12.21258758	12.33063682	12.24147675	0.192523729	0.143544256	0.261593504	0.036721634	0.997844314
downtag	CRISPRi [RBD2]	TM_1778	TVP15_F1::HXT1_F3	TVP15:HXT1	TVP15	HXT1	YDR100W	YHR094C	42.548	12.13848514	12.05611834	11.85360846	12.20604772	12.0357499	12.10406359	0.099216427	0.189977077	0.019679255	0.304741641	0.997844314
downtag	CRISPRi [RBD2]	TM_1038	OLE1_F1::ILM1_F3	OLE1:ILM1	OLE1	ILM1	YGL055W	YJR118C	28.267	12.24147675	12.32027406	12.47028604	12.23923055	12.3351484	12.36158744	-0.032023485	-0.104781732	-0.008863885	0.672719375	0.997844314
downtag	CRISPRi [RBD2]	TM_2124	SYP1_F1::SHS1_F3	SYP1:SHS1	SYP1	SHS1	YCR030C	YDL225W	30.093	12.30168671	12.48485645	12.41644569	12.33989639	12.39485565	12.41415668	-0.018026715	-0.061099901	-0.006140638	0.769103128	0.997844314
downtag	CRISPRi [RBD2]	TM_2881	DOS2_F1::YMR010W_F3	DOS2:YMR010W	DOS2	YMR010W	YDR068W	YMR010W	28.328	12.19974391	12.31558359	12.27382473	12.16784671	12.31558359	12.26295613	-0.014255265	-0.095204033	0.052532847	0.809797517	0.997844314
downtag	CRISPRi [RBD2]	TM_3287	EHT1_F1::ALO1_F3	EHT1:ALO1	EHT1	ALO1	YBR177C	YML086C	71.44	12.16129987	12.22083174	12.10867691	12.06241722	12.16323035	12.11933024	-0.048610239	-0.101185618	-0.000372492	0.363520846	0.997844314
downtag	CRISPRi [RBD2]	TM_3143	DID4_F1::SNF7_F3	DID4:SNF7	DID4	SNF7	YKL002W	YLR025W	37.712	11.78014329	11.85081192	11.57460929	11.7682119	11.33449677	11.670966	-0.143963282	0.033023729	-0.400691402	0.323606775	0.997844314
downtag	CRISPRi [RBD2]	TM_3883	MYO5_F1::MYO5_F3	MYO5:MYO5	MYO5	MYO5	YMR109W	YMR109W	64.454	12.61723786	12.65043848	12.57830192	12.5424999	12.5999903	12.62115138	-0.02744556	-0.07282619	-0.015335783	0.542205218	0.997844314
downtag	CRISPRi [RBD2]	TM_3252	PHO88_F1::OLE1_F3	PHO88:OLE1	PHO88	OLE1	YBR106W	YGL055W	62.09	11.95909634	12.074476	11.82239822	11.92257201	12.19611028	11.98263713	0.081782957	-0.029418172	0.244120098	0.43594972	0.997844314
